,Biomass,Energy storage,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2024-02-06 23:00:00+00:00,33.1,,44.28,98.04,12.98,0.0,82.85,822.05,-201.31
2024-02-07 00:00:00+00:00,33.11,,44.17,98.08,16.16,0.0,83.13,836.08,-223.70999999999998
2024-02-07 01:00:00+00:00,33.01,,44.15,98.09,12.56,0.0,83.76,843.68,-224.05
2024-02-07 02:00:00+00:00,33.02,,44.27,98.08,11.27,0.0,83.0,928.28,-247.35
2024-02-07 03:00:00+00:00,33.02,,44.55,98.07,11.24,0.0,83.34,995.85,-222.73
2024-02-07 04:00:00+00:00,33.02,,51.31,98.07,11.73,0.0,82.73,1002.64,-49.79
2024-02-07 05:00:00+00:00,33.02,,166.05,98.94,17.53,1.01,81.96,928.31,0.0
2024-02-07 06:00:00+00:00,32.9,,376.04,98.01,17.53,4.93,81.95,869.0,0.0
2024-02-07 07:00:00+00:00,33.05,,472.69,99.01,18.03,22.93,82.25,783.15,0.0
2024-02-07 08:00:00+00:00,33.01,,472.94,99.05,11.38,32.42,82.02,704.24,0.0
2024-02-07 09:00:00+00:00,33.07,,473.62,99.11,11.81,33.2,82.33,618.0,0.0
2024-02-07 10:00:00+00:00,33.1,,473.92,99.04,11.1,30.39,81.24,520.52,0.0
2024-02-07 11:00:00+00:00,33.09,,471.02,98.96,19.25,33.66,80.99,421.89,50.91
2024-02-07 12:00:00+00:00,33.12,,477.18,98.94,19.25,25.8,64.09,380.71,50.95
2024-02-07 13:00:00+00:00,33.07,,482.94,98.98,22.0,28.86,79.02,308.42,0.27
2024-02-07 14:00:00+00:00,33.13,,485.68,98.97,17.94,3.81,80.65,221.61,0.0
2024-02-07 15:00:00+00:00,33.13,,494.99,98.86,15.22,0.63,79.86,158.21,198.8
2024-02-07 16:00:00+00:00,33.06,,494.29,98.92,31.18,0.0,79.98,118.47,275.43
2024-02-07 17:00:00+00:00,33.19,,493.97,98.98,39.45,0.0,80.39,90.83,200.29
2024-02-07 18:00:00+00:00,33.28,,493.92,99.02,28.13,0.0,80.16,76.41,199.68
2024-02-07 19:00:00+00:00,33.37,,453.3,98.97,19.97,0.0,80.53,30.4,1.6
2024-02-07 20:00:00+00:00,33.48,,493.84,99.04,12.44,0.0,80.58,14.28,0.0
2024-02-07 21:00:00+00:00,33.57,,372.53,98.99,12.13,0.0,80.85,26.57,0.01
2024-02-07 22:00:00+00:00,33.74,,73.21,98.97,12.06,0.0,81.03,49.21,0.0
2024-02-07 23:00:00+00:00,33.87,,66.91,99.0,11.75,0.0,81.23,88.3,-50.03
2024-02-08 00:00:00+00:00,33.73,,66.9,99.04,12.3,0.0,81.29,165.28,0.0
2024-02-08 01:00:00+00:00,33.77,,68.21,99.0,12.98,0.0,81.29,280.05,-125.85
2024-02-08 02:00:00+00:00,33.8,,67.28,99.04,12.47,0.0,80.64,346.55,0.0
2024-02-08 03:00:00+00:00,33.79,,66.95,99.03,11.76,0.0,80.83,368.25,200.69
2024-02-08 04:00:00+00:00,33.79,,111.29,98.99,18.29,0.0,80.48,420.84,58.46
2024-02-08 05:00:00+00:00,33.73,,198.55,98.96,19.11,2.01,80.09,435.72,74.83
2024-02-08 06:00:00+00:00,33.73,,426.96,99.02,19.11,9.44,79.6,490.74,-67.18
2024-02-08 07:00:00+00:00,33.9,,416.14,99.05,18.54,24.28,79.81,436.99,0.0
2024-02-08 08:00:00+00:00,33.7,,658.51,99.02,17.03,37.27,80.2,373.19,0.0
2024-02-08 09:00:00+00:00,33.83,,698.78,99.03,19.44,39.14,79.88,293.89,146.22
2024-02-08 10:00:00+00:00,33.44,,698.13,99.06,19.44,37.85,72.9,257.34,0.37
2024-02-08 11:00:00+00:00,32.72,,697.36,99.03,13.01,39.12,73.11,226.14,0.0
2024-02-08 12:00:00+00:00,32.96,,698.33,99.05,12.93,29.11,77.2,181.22,0.0
2024-02-08 13:00:00+00:00,33.05,,697.59,99.06,12.61,18.17,78.28,151.04,0.0
2024-02-08 14:00:00+00:00,32.74,,572.7,99.07,22.31,4.35,80.23,168.83,0.0
2024-02-08 15:00:00+00:00,32.94,,458.87,99.04,23.33,0.69,80.08,211.9,0.0
2024-02-08 16:00:00+00:00,33.46,,497.48,99.03,30.95,0.0,80.36,242.06,0.0
2024-02-08 17:00:00+00:00,33.82,,498.11,98.98,28.47,0.0,80.72,302.33,0.0
2024-02-08 18:00:00+00:00,33.71,,497.7,99.02,29.96,0.0,81.19,343.26,50.51
2024-02-08 19:00:00+00:00,33.79,,441.09,99.01,12.56,0.0,81.76,332.26,1.24
2024-02-08 20:00:00+00:00,33.59,,377.93,99.06,19.78,0.0,81.74,261.5,0.0
2024-02-08 21:00:00+00:00,33.54,,322.91,99.04,12.92,0.0,81.07,268.11,0.0
2024-02-08 22:00:00+00:00,33.68,,262.67,99.07,13.22,0.0,82.13,236.74,0.25
2024-02-08 23:00:00+00:00,33.56,,352.18,99.04,13.44,0.0,81.73,214.87,-469.57
2024-02-09 00:00:00+00:00,33.67,,372.46,99.03,13.44,0.0,81.14,191.35,-450.86
2024-02-09 01:00:00+00:00,33.65,,424.57,99.03,12.9,0.0,80.96,176.62,-544.77
2024-02-09 02:00:00+00:00,33.57,,380.39,99.07,12.8,0.0,81.72,140.17,-449.57
2024-02-09 03:00:00+00:00,33.58,,460.18,99.0,12.62,0.0,81.46,119.85,-445.39
2024-02-09 04:00:00+00:00,33.69,,414.47,99.01,12.62,0.0,81.09,111.46,0.0
2024-02-09 05:00:00+00:00,33.58,,474.51,99.02,40.66,1.89,80.53,99.02,0.56
2024-02-09 06:00:00+00:00,33.74,,486.87,99.04,38.58,9.4,80.12,91.68,211.32
2024-02-09 07:00:00+00:00,33.74,,477.24,99.03,38.58,13.43,80.17,79.69,194.0
2024-02-09 08:00:00+00:00,33.72,,498.32,99.08,40.84,26.23,80.49,58.89,206.74
2024-02-09 09:00:00+00:00,33.79,,367.66,99.08,19.44,37.39,81.07,55.27,199.5
2024-02-09 10:00:00+00:00,33.76,,447.6,99.1,19.79,34.03,81.08,48.44,0.49
2024-02-09 11:00:00+00:00,33.74,,495.9,99.04,17.6,28.09,81.41,54.64,0.0
2024-02-09 12:00:00+00:00,33.84,,480.53,99.01,21.87,38.01,80.71,68.42,0.0
2024-02-09 13:00:00+00:00,33.77,,496.7,99.07,21.87,12.69,80.96,89.66,0.0
2024-02-09 14:00:00+00:00,33.79,,498.94,99.08,38.64,4.73,80.6,153.92,0.24
2024-02-09 15:00:00+00:00,33.76,,447.71,99.1,50.7,0.76,81.5,245.93,198.81
2024-02-09 16:00:00+00:00,33.8,,440.53,99.04,46.05,0.0,81.26,323.14,202.95
2024-02-09 17:00:00+00:00,33.76,,405.73,99.04,35.47,0.0,81.05,380.8,187.76
2024-02-09 18:00:00+00:00,33.81,,419.73,99.08,27.39,0.0,81.73,396.67,199.27
2024-02-09 19:00:00+00:00,33.93,,390.79,99.04,17.03,0.0,81.69,449.53,0.29
2024-02-09 20:00:00+00:00,33.86,,371.97,99.04,16.86,0.0,81.46,506.28,0.0
2024-02-09 21:00:00+00:00,33.88,,260.94,99.05,16.75,0.0,81.74,554.17,-86.76
2024-02-09 22:00:00+00:00,33.87,,68.1,99.06,13.35,0.0,82.02,573.09,0.0
2024-02-09 23:00:00+00:00,33.89,,48.09,99.06,12.93,0.0,82.07,611.86,0.0
2024-02-10 00:00:00+00:00,33.79,,44.45,99.03,12.44,0.0,81.65,659.97,0.0
2024-02-10 01:00:00+00:00,33.88,,44.45,99.02,12.62,0.0,81.44,688.9,0.0
2024-02-10 02:00:00+00:00,33.89,,44.45,99.05,12.7,0.0,81.59,724.41,0.0
2024-02-10 03:00:00+00:00,33.82,,44.44,99.03,12.77,0.0,81.85,754.7,0.0
2024-02-10 04:00:00+00:00,33.76,,44.13,99.02,12.9,0.33,81.94,727.26,0.0
2024-02-10 05:00:00+00:00,33.85,,43.57,99.03,18.25,1.9,81.6,711.42,50.91
2024-02-10 06:00:00+00:00,33.85,,43.59,99.04,11.75,5.15,81.46,709.87,0.64
2024-02-10 07:00:00+00:00,33.81,,43.56,99.03,11.65,16.31,81.21,689.99,0.0
2024-02-10 08:00:00+00:00,33.82,,43.74,99.01,12.11,30.34,81.59,664.64,0.0
2024-02-10 09:00:00+00:00,33.83,,43.4,99.03,12.14,20.96,82.0,608.42,0.0
2024-02-10 10:00:00+00:00,33.83,,43.07,99.05,15.6,21.64,80.99,552.44,67.04
2024-02-10 11:00:00+00:00,33.82,,43.01,99.03,17.16,21.88,80.37,522.89,51.23
2024-02-10 12:00:00+00:00,33.85,,43.21,99.04,14.57,15.89,80.94,453.27,51.17
2024-02-10 13:00:00+00:00,33.82,,43.09,99.1,16.55,7.85,81.07,393.31,100.45
2024-02-10 14:00:00+00:00,33.83,,43.15,99.02,18.13,2.46,81.86,358.48,133.37
2024-02-10 15:00:00+00:00,33.83,,42.87,99.02,17.21,0.49,81.72,312.76,157.99
2024-02-10 16:00:00+00:00,33.8,,42.13,99.04,44.7,0.0,81.48,225.08,199.67
2024-02-10 17:00:00+00:00,33.78,,42.53,99.05,32.8,0.0,81.52,230.49,166.75
2024-02-10 18:00:00+00:00,33.84,,42.97,99.08,30.85,0.0,81.75,226.74,50.56
2024-02-10 19:00:00+00:00,33.84,,42.99,99.08,24.95,0.0,82.08,203.87,0.32
2024-02-10 20:00:00+00:00,33.84,,43.0,99.02,19.67,0.0,81.99,157.91,0.0
2024-02-10 21:00:00+00:00,33.84,,43.17,99.04,19.98,0.0,82.54,123.03,0.0
2024-02-10 22:00:00+00:00,33.84,,43.18,99.02,23.42,0.0,82.68,85.25,0.0
2024-02-10 23:00:00+00:00,33.84,,43.15,99.0,20.34,0.0,82.89,79.37,63.14
2024-02-11 00:00:00+00:00,33.84,,43.16,99.05,21.39,0.0,82.45,83.62,-115.02999999999999
2024-02-11 01:00:00+00:00,33.76,,43.08,99.01,23.99,0.0,83.07,83.18,-132.49
2024-02-11 02:00:00+00:00,33.8,,42.98,99.01,23.71,0.0,83.13,95.38,-322.52
2024-02-11 03:00:00+00:00,33.8,,42.98,99.02,23.67,0.0,83.79,108.66,-336.36
2024-02-11 04:00:00+00:00,33.74,,43.06,98.99,23.68,0.28,83.17,126.33,-346.19
2024-02-11 05:00:00+00:00,33.79,,43.26,99.03,28.77,1.42,83.08,120.68,-176.07000000000002
2024-02-11 06:00:00+00:00,33.89,,43.29,99.08,31.86,3.81,82.55,126.68,-110.75
2024-02-11 07:00:00+00:00,33.88,,43.19,99.03,22.38,6.55,82.48,127.0,139.01
2024-02-11 08:00:00+00:00,33.8,,43.42,99.09,22.38,8.82,82.97,151.46,199.19
2024-02-11 09:00:00+00:00,33.87,,43.21,99.07,22.76,17.4,82.67,171.14,150.06
2024-02-11 10:00:00+00:00,33.86,,42.91,99.06,21.9,18.91,83.44,177.91,132.93
2024-02-11 11:00:00+00:00,33.85,,42.85,99.04,21.24,9.75,83.09,208.47,84.48
2024-02-11 12:00:00+00:00,33.93,,42.93,99.06,21.35,10.85,82.56,216.61,0.0
2024-02-11 13:00:00+00:00,33.9,,43.12,99.02,19.61,5.1,82.7,236.55,0.0
2024-02-11 14:00:00+00:00,33.92,,43.62,99.07,19.61,2.3,82.95,266.28,0.0
2024-02-11 15:00:00+00:00,33.93,,43.94,99.05,11.69,0.48,83.15,295.72,0.0
2024-02-11 16:00:00+00:00,33.93,,43.36,99.02,20.36,0.0,82.59,326.52,0.0
2024-02-11 17:00:00+00:00,33.89,,43.31,99.0,20.36,0.0,82.71,339.72,0.0
2024-02-11 18:00:00+00:00,33.93,,43.62,99.05,21.05,0.0,83.05,353.49,0.0
2024-02-11 19:00:00+00:00,33.88,,43.62,99.03,16.23,0.0,83.62,341.87,0.0
2024-02-11 20:00:00+00:00,33.87,,43.42,99.06,16.23,0.0,83.7,332.29,0.0
2024-02-11 21:00:00+00:00,34.0,,43.6,99.06,16.12,0.0,83.61,336.89,0.0
2024-02-11 22:00:00+00:00,33.43,,43.87,99.02,11.22,0.0,83.56,343.89,-222.89
2024-02-11 23:00:00+00:00,32.54,,43.62,99.0,13.15,0.0,83.88,356.3,-403.2
2024-02-12 00:00:00+00:00,32.28,,43.65,99.02,12.24,0.0,83.36,370.61,-451.54
2024-02-12 01:00:00+00:00,32.25,,43.65,99.02,12.01,0.0,84.14,363.6,-450.97
2024-02-12 02:00:00+00:00,32.26,,43.57,99.03,12.31,0.0,83.57,348.01,-450.22
2024-02-12 03:00:00+00:00,33.15,,43.53,99.04,12.37,0.0,83.19,338.84,-403.99
2024-02-12 04:00:00+00:00,33.8,,43.74,99.03,15.98,0.25,82.8,299.53,12.870000000000005
2024-02-12 05:00:00+00:00,33.94,,43.33,99.02,19.54,1.29,82.4,306.89,213.55
2024-02-12 06:00:00+00:00,33.97,,43.78,99.03,19.23,3.58,81.39,309.84,364.38
2024-02-12 07:00:00+00:00,33.98,,43.65,98.82,31.09,0.96,80.28,300.78,399.31
2024-02-12 08:00:00+00:00,34.0,,43.55,99.04,21.35,4.33,79.07,291.36,264.71
2024-02-12 09:00:00+00:00,34.0,,43.85,99.01,24.22,2.15,77.36,274.34,1.34
2024-02-12 10:00:00+00:00,33.93,,44.54,99.09,23.21,8.22,77.32,263.42,0.0
2024-02-12 11:00:00+00:00,33.93,,44.71,99.03,23.21,12.13,77.25,271.38,50.54
2024-02-12 12:00:00+00:00,33.94,,44.43,99.04,10.07,20.19,77.36,315.32,0.96
2024-02-12 13:00:00+00:00,33.93,,44.25,99.03,10.18,14.51,77.98,335.32,0.0
2024-02-12 14:00:00+00:00,33.92,,43.9,99.05,9.79,1.94,79.48,398.59,-67.27
2024-02-12 15:00:00+00:00,33.9,,43.82,99.06,10.17,0.39,80.05,413.71,0.0
2024-02-12 16:00:00+00:00,33.98,,43.54,99.05,15.99,0.0,81.62,452.7,0.0
2024-02-12 17:00:00+00:00,33.94,,43.38,99.01,15.99,0.0,82.74,457.8,67.1
2024-02-12 18:00:00+00:00,33.92,,43.79,99.05,16.53,0.0,83.11,460.2,50.84
2024-02-12 19:00:00+00:00,33.88,,44.88,99.05,10.39,0.0,83.32,452.99,0.41
2024-02-12 20:00:00+00:00,33.68,,44.83,99.04,10.42,0.0,83.6,435.64,0.0
2024-02-12 21:00:00+00:00,33.28,,44.94,99.08,9.98,0.0,83.99,400.77,0.0
2024-02-12 22:00:00+00:00,32.73,,44.39,99.06,16.42,0.0,83.85,376.28,0.0
2024-02-12 23:00:00+00:00,32.71,,44.48,99.06,11.77,0.0,83.33,355.7,-177.16
2024-02-13 00:00:00+00:00,32.71,,44.42,99.05,12.41,0.0,81.92,344.23,-285.21
2024-02-13 01:00:00+00:00,32.71,,44.42,99.05,12.45,0.0,83.47,315.81,-224.76
2024-02-13 02:00:00+00:00,32.71,,44.48,99.08,12.39,0.0,83.48,291.08,-224.33
2024-02-13 03:00:00+00:00,33.17,,44.38,99.02,12.35,0.0,82.75,316.56,-199.09
2024-02-13 04:00:00+00:00,33.83,,44.47,99.04,12.18,0.22,82.62,325.31,0.0
2024-02-13 05:00:00+00:00,33.95,,44.82,99.05,24.2,1.17,81.68,315.14,0.0
2024-02-13 06:00:00+00:00,33.99,,43.42,99.02,30.93,2.99,80.9,333.08,-71.04
2024-02-13 07:00:00+00:00,33.99,,43.29,99.06,30.93,0.94,57.24,347.76,-49.6
2024-02-13 08:00:00+00:00,33.45,,43.63,99.06,30.3,7.43,48.02,374.53,0.0
2024-02-13 09:00:00+00:00,33.14,,43.36,99.06,12.4,11.11,52.7,386.37,0.0
2024-02-13 10:00:00+00:00,33.98,,44.81,99.01,14.57,13.36,67.21,374.67,0.0
2024-02-13 11:00:00+00:00,34.0,,43.35,99.04,14.57,16.15,79.36,366.28,-67.99
2024-02-13 12:00:00+00:00,34.01,,43.45,99.07,19.0,8.99,81.85,348.82,-52.05
2024-02-13 13:00:00+00:00,34.03,,44.95,99.02,11.59,15.23,80.75,376.7,0.25
2024-02-13 14:00:00+00:00,34.04,,44.63,99.09,11.21,2.41,80.01,399.73,140.25
2024-02-13 15:00:00+00:00,34.04,,43.88,99.05,11.61,0.59,79.48,391.41,178.03
2024-02-13 16:00:00+00:00,33.95,,43.58,113.3,15.9,0.0,79.61,377.13,266.55
2024-02-13 17:00:00+00:00,33.93,,44.13,102.91,12.25,0.0,80.4,351.01,201.47
2024-02-13 18:00:00+00:00,33.86,,44.46,99.06,12.14,0.0,80.88,343.87,200.96
2024-02-13 19:00:00+00:00,33.93,,44.49,99.05,12.14,0.0,81.04,333.44,0.91
2024-02-13 20:00:00+00:00,33.89,,44.14,99.03,11.91,0.0,81.75,322.29,0.0
2024-02-13 21:00:00+00:00,34.0,,44.22,99.04,11.81,0.0,81.67,294.0,-96.79
2024-02-13 22:00:00+00:00,33.89,,44.52,99.01,11.55,0.0,81.28,275.53,-70.93
2024-02-13 23:00:00+00:00,33.9,,44.41,99.01,11.55,0.0,81.51,195.95,-400.88
2024-02-14 00:00:00+00:00,33.91,,44.38,99.03,19.92,0.0,81.69,166.67,-450.82
2024-02-14 01:00:00+00:00,33.92,,44.41,99.04,18.95,0.0,81.83,118.86,-450.43
2024-02-14 02:00:00+00:00,33.89,,50.26,99.02,12.29,0.0,81.98,142.06,-449.56
2024-02-14 03:00:00+00:00,33.86,,86.52,99.03,12.0,0.0,81.98,139.37,-409.32
2024-02-14 04:00:00+00:00,33.93,,186.64,99.01,11.98,0.25,80.8,149.61,0.0
2024-02-14 05:00:00+00:00,33.94,,367.56,99.03,11.78,1.99,79.96,143.18,0.0
2024-02-14 06:00:00+00:00,34.01,,478.77,99.03,11.78,6.73,70.68,120.32,0.0
2024-02-14 07:00:00+00:00,34.03,,437.96,99.03,21.74,6.68,61.36,107.52,0.0
2024-02-14 08:00:00+00:00,34.04,,426.01,99.05,21.74,32.53,54.17,94.89,0.0
2024-02-14 09:00:00+00:00,34.03,,443.05,99.07,9.79,22.6,57.05,85.91,0.0
2024-02-14 10:00:00+00:00,33.28,,448.23,99.05,9.79,23.12,72.98,54.8,0.0
2024-02-14 11:00:00+00:00,32.89,,354.6,99.07,9.74,11.43,67.26,32.54,0.0
2024-02-14 12:00:00+00:00,32.77,,348.08,99.06,9.9,19.43,74.01,46.53,0.0
2024-02-14 13:00:00+00:00,32.77,,367.94,99.07,10.02,43.52,74.01,48.09,0.0
2024-02-14 14:00:00+00:00,32.67,,459.49,99.07,16.43,4.62,64.5,72.61,0.0
2024-02-14 15:00:00+00:00,32.99,,449.11,99.05,9.16,0.88,72.77,116.84,0.0
2024-02-14 16:00:00+00:00,33.49,,430.18,99.03,10.06,0.0,75.03,147.47,0.0
2024-02-14 17:00:00+00:00,33.61,,452.85,99.08,9.98,0.0,74.59,197.15,0.0
2024-02-14 18:00:00+00:00,33.81,,453.55,99.04,10.01,0.0,73.4,242.82,0.0
2024-02-14 19:00:00+00:00,33.76,,348.79,99.07,9.69,0.0,72.68,288.44,0.0
2024-02-14 20:00:00+00:00,33.54,,49.22,99.02,10.07,0.0,72.49,306.77,0.0
2024-02-14 21:00:00+00:00,32.8,,44.75,99.04,12.58,0.0,73.15,288.38,50.35
2024-02-14 22:00:00+00:00,32.46,,44.59,99.05,9.22,0.0,71.82,281.59,0.83
2024-02-14 23:00:00+00:00,32.46,,44.57,99.07,9.22,0.0,72.4,306.91,0.0
2024-02-15 00:00:00+00:00,32.46,,44.56,99.08,9.39,0.0,72.81,327.0,0.0
2024-02-15 01:00:00+00:00,32.68,,44.57,98.99,9.23,0.0,72.82,325.04,0.0
2024-02-15 02:00:00+00:00,33.38,,44.52,99.01,9.27,0.0,72.33,359.23,-75.29
2024-02-15 03:00:00+00:00,33.79,,44.37,98.99,8.83,0.0,72.72,425.85,-75.34
2024-02-15 04:00:00+00:00,33.83,,44.26,99.05,9.39,0.33,72.15,480.12,-60.57
2024-02-15 05:00:00+00:00,33.94,,44.54,99.04,9.64,2.39,71.36,546.31,-58.48
2024-02-15 06:00:00+00:00,33.82,,44.38,99.05,8.88,7.19,71.29,579.03,0.0
2024-02-15 07:00:00+00:00,33.95,,44.62,99.09,8.94,25.62,59.5,583.22,85.64
2024-02-15 08:00:00+00:00,33.83,,44.79,99.08,9.39,117.13,75.72,554.64,27.23
2024-02-15 09:00:00+00:00,33.83,,44.89,99.04,9.39,98.62,63.65,494.21,0.0
2024-02-15 10:00:00+00:00,33.0,,44.7,99.09,9.26,115.93,72.37,505.94,0.0
2024-02-15 11:00:00+00:00,33.11,,44.43,99.04,9.46,49.5,71.87,478.05,0.0
2024-02-15 12:00:00+00:00,33.17,,44.45,99.09,8.91,73.21,71.67,451.63,0.0
2024-02-15 13:00:00+00:00,33.17,,44.53,99.11,8.91,114.0,71.67,443.88,0.0
2024-02-15 14:00:00+00:00,32.55,,44.43,99.08,8.43,5.74,71.16,452.59,0.01
2024-02-15 15:00:00+00:00,32.56,,44.05,99.05,19.31,0.72,70.55,458.69,177.64
2024-02-15 16:00:00+00:00,32.66,,43.91,99.06,19.49,0.0,70.71,443.28,201.33
2024-02-15 17:00:00+00:00,32.83,,43.58,99.04,24.9,0.0,71.32,400.65,202.07
2024-02-15 18:00:00+00:00,32.9,,44.06,99.05,9.07,0.0,71.43,378.64,180.02
2024-02-15 19:00:00+00:00,32.68,,43.99,99.05,8.35,0.0,70.88,355.05,138.26
2024-02-15 20:00:00+00:00,32.65,,43.82,99.05,8.22,0.0,71.01,349.9,0.0
2024-02-15 21:00:00+00:00,32.33,,44.14,99.09,10.82,0.0,71.79,336.36,50.51
2024-02-15 22:00:00+00:00,31.82,,43.94,99.05,8.35,0.0,72.68,322.43,-49.76
2024-02-15 23:00:00+00:00,32.13,,44.03,99.07,8.45,0.0,72.02,331.46,0.0
2024-02-16 00:00:00+00:00,32.51,,44.03,99.09,8.46,0.0,72.41,329.59,-42.12
2024-02-16 01:00:00+00:00,32.53,,44.0,99.08,8.76,0.0,72.49,330.29,-224.28
2024-02-16 02:00:00+00:00,32.53,,44.02,99.08,9.16,0.0,71.6,329.22,-291.43
2024-02-16 03:00:00+00:00,32.53,,44.02,99.08,9.06,0.0,72.35,377.08,-216.8
2024-02-16 04:00:00+00:00,32.53,,44.22,99.1,9.06,0.29,72.43,417.45,-52.07
2024-02-16 05:00:00+00:00,32.85,,44.36,99.11,8.46,1.9,72.19,458.8,0.0
2024-02-16 06:00:00+00:00,33.44,,44.54,99.1,19.57,5.54,72.22,460.01,0.0
2024-02-16 07:00:00+00:00,33.76,,44.25,99.13,18.84,38.69,72.32,510.38,-50.24
2024-02-16 08:00:00+00:00,33.69,,44.29,99.11,18.84,11.73,72.02,531.12,0.0
2024-02-16 09:00:00+00:00,33.25,,44.3,99.14,18.23,10.51,72.0,534.03,0.0
2024-02-16 10:00:00+00:00,32.98,,44.31,99.18,15.63,23.17,72.51,587.97,-51.13
2024-02-16 11:00:00+00:00,32.48,,44.04,99.13,9.89,25.61,72.64,608.51,-126.38
2024-02-16 12:00:00+00:00,31.93,,43.98,99.1,7.7,13.14,72.61,630.45,-104.43
2024-02-16 13:00:00+00:00,31.93,,43.98,99.11,8.18,5.19,72.61,681.82,-34.32
2024-02-16 14:00:00+00:00,31.72,,43.72,99.15,7.79,5.96,71.08,800.73,0.0
2024-02-16 15:00:00+00:00,32.22,,44.2,99.15,7.79,1.1,71.9,929.47,0.0
2024-02-16 16:00:00+00:00,32.47,,44.24,99.12,8.36,0.0,71.91,972.78,0.0
2024-02-16 17:00:00+00:00,32.47,,44.24,99.14,8.42,0.0,71.41,1014.78,0.0
2024-02-16 18:00:00+00:00,32.49,,44.24,99.13,8.48,0.0,72.16,1010.44,0.0
2024-02-16 19:00:00+00:00,32.6,,44.19,99.11,8.48,0.0,72.17,1019.02,0.0
2024-02-16 20:00:00+00:00,32.6,,44.18,99.08,7.67,0.0,72.25,986.95,-220.16
2024-02-16 21:00:00+00:00,32.6,,44.27,99.11,7.87,0.0,71.79,981.21,-400.74
2024-02-16 22:00:00+00:00,32.6,,44.3,99.08,7.83,0.0,47.37,970.68,-447.77
2024-02-16 23:00:00+00:00,32.6,,44.35,99.11,7.42,0.0,44.32,931.21,-447.32
2024-02-17 00:00:00+00:00,32.6,,44.26,99.08,7.46,0.0,44.5,936.82,-446.58
2024-02-17 01:00:00+00:00,32.6,,44.34,99.08,7.46,0.0,45.18,967.88,-445.69
2024-02-17 02:00:00+00:00,32.6,,44.32,99.08,7.46,0.0,45.0,960.3,-402.87
2024-02-17 03:00:00+00:00,32.6,,44.45,94.23,7.09,0.0,44.64,928.11,-217.87
2024-02-17 04:00:00+00:00,32.6,,44.43,94.84,7.38,0.27,43.85,904.88,0.0
2024-02-17 05:00:00+00:00,32.6,,44.45,91.14,7.45,1.53,44.78,858.09,0.0
2024-02-17 06:00:00+00:00,32.6,,44.59,98.94,7.52,4.02,51.54,822.81,0.0
2024-02-17 07:00:00+00:00,32.65,,44.42,98.99,7.51,8.47,52.05,903.55,0.0
2024-02-17 08:00:00+00:00,32.66,,44.4,99.0,7.46,9.23,52.54,923.13,0.0
2024-02-17 09:00:00+00:00,32.52,,44.32,99.0,7.47,10.86,52.96,877.21,0.0
2024-02-17 10:00:00+00:00,32.31,,44.43,99.01,7.48,11.95,53.43,877.04,0.0
2024-02-17 11:00:00+00:00,32.3,,43.94,99.0,9.93,18.06,53.13,817.36,50.69
2024-02-17 12:00:00+00:00,32.3,,43.63,91.21,7.69,19.04,53.29,831.05,0.26
2024-02-17 13:00:00+00:00,32.3,,43.66,99.0,7.69,16.54,53.29,791.03,0.0
2024-02-17 14:00:00+00:00,32.36,,43.73,99.01,18.32,3.62,53.53,771.66,0.0
2024-02-17 15:00:00+00:00,32.69,,43.57,99.0,18.47,0.79,53.57,797.1,0.0
2024-02-17 16:00:00+00:00,33.21,,43.69,99.0,18.47,0.0,53.29,784.17,180.91
2024-02-17 17:00:00+00:00,33.72,,43.46,98.97,7.39,0.0,53.56,745.27,181.58
2024-02-17 18:00:00+00:00,33.73,,43.42,98.98,7.46,0.0,53.47,631.42,181.34
2024-02-17 19:00:00+00:00,33.77,,42.77,98.96,13.68,0.0,53.22,601.96,50.8
2024-02-17 20:00:00+00:00,33.78,,42.46,98.97,13.68,0.0,53.66,573.24,51.06
2024-02-17 21:00:00+00:00,33.71,,42.67,98.98,17.75,0.0,53.86,406.2,97.89
2024-02-17 22:00:00+00:00,33.84,,42.41,98.94,17.21,0.0,53.87,424.77,0.0
2024-02-17 23:00:00+00:00,33.75,,43.09,69.06,9.16,0.0,53.9,447.79,0.0
2024-02-18 00:00:00+00:00,33.76,,43.36,68.03,7.58,0.0,53.59,465.9,0.0
2024-02-18 01:00:00+00:00,33.72,,43.47,67.97,7.47,0.0,53.77,493.49,0.0
2024-02-18 02:00:00+00:00,33.87,,43.49,68.0,7.47,0.0,53.93,456.33,0.0
2024-02-18 03:00:00+00:00,33.75,,43.56,67.98,7.77,0.0,53.91,380.22,0.0
2024-02-18 04:00:00+00:00,33.83,,43.47,68.0,7.91,0.69,53.88,382.31,0.0
2024-02-18 05:00:00+00:00,33.73,,43.41,68.08,8.0,7.15,53.93,314.0,0.0
2024-02-18 06:00:00+00:00,33.66,,43.45,97.02,8.0,25.74,53.79,229.72,0.0
2024-02-18 07:00:00+00:00,33.81,,43.27,82.62,14.38,26.04,54.16,136.38,-72.19
2024-02-18 08:00:00+00:00,33.81,,43.55,95.97,19.42,14.37,54.22,71.85,-221.86
2024-02-18 09:00:00+00:00,33.73,,43.32,96.17,18.37,81.95,54.51,71.06,-221.42
2024-02-18 10:00:00+00:00,33.78,,42.85,96.11,8.26,111.83,54.56,58.78,-221.44
