,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2022-06-24 09:00:00+00:00,39.0,0.0,303.0,,31.0,,4.0
2022-06-24 10:00:00+00:00,38.0,0.0,298.0,,30.0,,3.0
2022-06-24 11:00:00+00:00,38.0,0.0,298.0,,30.0,,2.0
2022-06-24 12:00:00+00:00,35.0,0.0,236.0,,27.0,,2.0
2022-06-24 13:00:00+00:00,35.0,0.0,233.0,,26.0,,2.0
2022-06-24 14:00:00+00:00,35.0,0.0,237.0,,26.0,,1.0
2022-06-24 15:00:00+00:00,39.0,0.0,408.0,,32.0,,1.0
2022-06-24 16:00:00+00:00,37.0,0.0,505.0,,32.0,,0.0
2022-06-24 17:00:00+00:00,37.0,0.0,502.0,,32.0,,0.0
2022-06-24 18:00:00+00:00,38.0,0.0,497.0,,32.0,,0.0
2022-06-24 19:00:00+00:00,33.0,0.0,411.0,,28.0,,1.0
2022-06-24 20:00:00+00:00,35.0,0.0,262.0,,32.0,,4.0
2022-06-24 21:00:00+00:00,31.0,0.0,193.0,,27.0,,8.0
2022-06-24 22:00:00+00:00,30.0,0.0,132.0,,27.0,,12.0
2022-06-24 23:00:00+00:00,30.0,0.0,162.0,,26.0,,9.0
2022-06-25 00:00:00+00:00,30.0,0.0,145.0,,26.0,,9.0
2022-06-25 01:00:00+00:00,30.0,0.0,129.0,,26.0,,9.0
2022-06-25 02:00:00+00:00,30.0,0.0,127.0,,26.0,,7.0
2022-06-25 03:00:00+00:00,31.0,0.0,258.0,,26.0,,6.0
2022-06-25 04:00:00+00:00,34.0,0.0,301.0,,26.0,,3.0
2022-06-25 05:00:00+00:00,36.0,0.0,363.0,,26.0,,1.0
2022-06-25 06:00:00+00:00,35.0,0.0,373.0,,26.0,,1.0
2022-06-25 07:00:00+00:00,36.0,0.0,309.0,,26.0,,1.0
2022-06-25 08:00:00+00:00,36.0,0.0,299.0,,26.0,,2.0
2022-06-25 09:00:00+00:00,36.0,0.0,299.0,,26.0,,3.0
2022-06-25 10:00:00+00:00,35.0,0.0,306.0,,26.0,,4.0
2022-06-25 11:00:00+00:00,35.0,0.0,307.0,,26.0,,3.0
2022-06-25 12:00:00+00:00,35.0,0.0,307.0,,26.0,,3.0
2022-06-25 13:00:00+00:00,35.0,0.0,221.0,,26.0,,2.0
2022-06-25 14:00:00+00:00,35.0,0.0,283.0,,26.0,,2.0
2022-06-25 15:00:00+00:00,35.0,0.0,509.0,,26.0,,1.0
2022-06-25 16:00:00+00:00,33.0,1.0,594.0,,26.0,,0.0
2022-06-25 17:00:00+00:00,33.0,1.0,565.0,,26.0,,0.0
2022-06-25 18:00:00+00:00,33.0,1.0,572.0,,27.0,,3.0
2022-06-25 19:00:00+00:00,32.0,1.0,405.0,,27.0,,8.0
2022-06-25 20:00:00+00:00,30.0,0.0,366.0,,27.0,,12.0
2022-06-25 21:00:00+00:00,30.0,0.0,324.0,,27.0,,11.0
2022-06-25 22:00:00+00:00,28.0,0.0,110.0,,24.0,,10.0
2022-06-25 23:00:00+00:00,28.0,0.0,109.0,,24.0,,10.0
2022-06-26 00:00:00+00:00,28.0,0.0,109.0,,24.0,,11.0
2022-06-26 01:00:00+00:00,27.0,0.0,109.0,,23.0,,13.0
2022-06-26 02:00:00+00:00,27.0,0.0,109.0,,23.0,,14.0
2022-06-26 03:00:00+00:00,28.0,0.0,198.0,,23.0,,10.0
2022-06-26 04:00:00+00:00,29.0,0.0,254.0,,23.0,,3.0
2022-06-26 05:00:00+00:00,31.0,0.0,257.0,,23.0,,0.0
2022-06-26 06:00:00+00:00,31.0,0.0,256.0,,23.0,,0.0
2022-06-26 07:00:00+00:00,31.0,0.0,263.0,,23.0,,1.0
2022-06-26 08:00:00+00:00,31.0,0.0,262.0,,23.0,,3.0
2022-06-26 09:00:00+00:00,31.0,0.0,262.0,,23.0,,3.0
2022-06-26 10:00:00+00:00,30.0,0.0,225.0,,23.0,,2.0
2022-06-26 11:00:00+00:00,30.0,0.0,234.0,,23.0,,1.0
2022-06-26 12:00:00+00:00,30.0,0.0,233.0,,23.0,,0.0
2022-06-26 13:00:00+00:00,30.0,0.0,218.0,,23.0,,1.0
2022-06-26 14:00:00+00:00,30.0,0.0,209.0,,23.0,,1.0
2022-06-26 15:00:00+00:00,30.0,0.0,343.0,,23.0,,1.0
2022-06-26 16:00:00+00:00,28.0,1.0,417.0,,23.0,,0.0
2022-06-26 17:00:00+00:00,26.0,1.0,510.0,,26.0,,0.0
2022-06-26 18:00:00+00:00,26.0,1.0,641.0,,26.0,,0.0
2022-06-26 19:00:00+00:00,27.0,1.0,577.0,,26.0,,1.0
2022-06-26 20:00:00+00:00,27.0,1.0,528.0,,26.0,,1.0
2022-06-26 21:00:00+00:00,27.0,0.0,429.0,,26.0,,1.0
2022-06-26 22:00:00+00:00,25.0,0.0,120.0,,24.0,,1.0
2022-06-26 23:00:00+00:00,24.0,0.0,116.0,,23.0,,4.0
2022-06-27 00:00:00+00:00,24.0,0.0,4.0,,23.0,,4.0
2022-06-27 01:00:00+00:00,24.0,0.0,6.0,,23.0,,3.0
2022-06-27 02:00:00+00:00,24.0,0.0,214.0,,23.0,,4.0
2022-06-27 03:00:00+00:00,24.0,0.0,231.0,,23.0,,3.0
2022-06-27 04:00:00+00:00,24.0,6.0,269.0,,23.0,,1.0
2022-06-27 05:00:00+00:00,26.0,6.0,341.0,,26.0,,0.0
2022-06-27 06:00:00+00:00,27.0,6.0,387.0,,25.0,,0.0
2022-06-27 07:00:00+00:00,28.0,5.0,373.0,,23.0,,0.0
2022-06-27 08:00:00+00:00,30.0,6.0,312.0,,23.0,,1.0
2022-06-27 09:00:00+00:00,29.0,5.0,405.0,,23.0,,2.0
2022-06-27 10:00:00+00:00,32.0,5.0,426.0,,26.0,,1.0
2022-06-27 11:00:00+00:00,29.0,5.0,472.0,,23.0,,1.0
2022-06-27 12:00:00+00:00,29.0,5.0,424.0,,23.0,,1.0
2022-06-27 13:00:00+00:00,32.0,5.0,489.0,,26.0,,1.0
2022-06-27 14:00:00+00:00,31.0,5.0,499.0,,25.0,,1.0
2022-06-27 15:00:00+00:00,30.0,5.0,448.0,,25.0,,2.0
2022-06-27 16:00:00+00:00,30.0,6.0,623.0,,26.0,,1.0
2022-06-27 17:00:00+00:00,30.0,6.0,595.0,,26.0,,0.0
2022-06-27 18:00:00+00:00,30.0,6.0,575.0,,26.0,,0.0
2022-06-27 19:00:00+00:00,29.0,6.0,425.0,,26.0,,1.0
2022-06-27 20:00:00+00:00,27.0,6.0,300.0,,26.0,,2.0
2022-06-27 21:00:00+00:00,25.0,2.0,152.0,,23.0,,5.0
2022-06-27 22:00:00+00:00,25.0,0.0,0.0,,23.0,,8.0
2022-06-27 23:00:00+00:00,25.0,0.0,0.0,,23.0,,8.0
2022-06-28 00:00:00+00:00,25.0,0.0,0.0,,23.0,,8.0
2022-06-28 01:00:00+00:00,24.0,0.0,2.0,,23.0,,6.0
2022-06-28 02:00:00+00:00,24.0,0.0,138.0,,23.0,,8.0
2022-06-28 03:00:00+00:00,25.0,0.0,193.0,,23.0,,8.0
2022-06-28 04:00:00+00:00,27.0,6.0,275.0,,23.0,,4.0
2022-06-28 05:00:00+00:00,29.0,6.0,332.0,,23.0,,2.0
2022-06-28 06:00:00+00:00,28.0,6.0,366.0,,21.0,,0.0
2022-06-28 07:00:00+00:00,28.0,6.0,313.0,,21.0,,2.0
2022-06-28 08:00:00+00:00,28.0,6.0,305.0,,21.0,,5.0
2022-06-28 09:00:00+00:00,28.0,5.0,241.0,,21.0,,6.0
2022-06-28 10:00:00+00:00,28.0,5.0,233.0,,21.0,,6.0
2022-06-28 11:00:00+00:00,28.0,5.0,219.0,,21.0,,4.0
2022-06-28 12:00:00+00:00,28.0,5.0,217.0,,21.0,,2.0
2022-06-28 13:00:00+00:00,28.0,5.0,276.0,,21.0,,7.0
2022-06-28 14:00:00+00:00,28.0,6.0,234.0,,21.0,,12.0
2022-06-28 15:00:00+00:00,27.0,5.0,420.0,,21.0,,1.0
2022-06-28 16:00:00+00:00,26.0,5.0,584.0,,21.0,,1.0
2022-06-28 17:00:00+00:00,26.0,6.0,584.0,,21.0,,0.0
2022-06-28 18:00:00+00:00,26.0,6.0,583.0,,22.0,,2.0
2022-06-28 19:00:00+00:00,25.0,6.0,491.0,,22.0,,6.0
2022-06-28 20:00:00+00:00,24.0,6.0,444.0,,22.0,,4.0
2022-06-28 21:00:00+00:00,24.0,2.0,317.0,,23.0,,1.0
2022-06-28 22:00:00+00:00,24.0,0.0,23.0,,23.0,,2.0
2022-06-28 23:00:00+00:00,24.0,0.0,0.0,,22.0,,5.0
2022-06-29 00:00:00+00:00,24.0,0.0,32.0,,22.0,,5.0
2022-06-29 01:00:00+00:00,23.0,0.0,49.0,,22.0,,3.0
2022-06-29 02:00:00+00:00,23.0,0.0,1.0,,22.0,,5.0
2022-06-29 03:00:00+00:00,24.0,0.0,149.0,,22.0,,6.0
2022-06-29 04:00:00+00:00,27.0,5.0,197.0,,22.0,,1.0
2022-06-29 05:00:00+00:00,28.0,6.0,226.0,,22.0,,0.0
2022-06-29 06:00:00+00:00,28.0,6.0,247.0,,21.0,,0.0
2022-06-29 07:00:00+00:00,28.0,6.0,205.0,,21.0,,0.0
2022-06-29 08:00:00+00:00,28.0,6.0,225.0,,21.0,,0.0
2022-06-29 09:00:00+00:00,27.0,6.0,240.0,,21.0,,0.0
2022-06-29 10:00:00+00:00,27.0,6.0,233.0,,21.0,,0.0
2022-06-29 11:00:00+00:00,27.0,5.0,156.0,,21.0,,0.0
2022-06-29 12:00:00+00:00,27.0,5.0,156.0,,21.0,,0.0
2022-06-29 13:00:00+00:00,28.0,6.0,157.0,,21.0,,0.0
2022-06-29 14:00:00+00:00,28.0,6.0,295.0,,21.0,,0.0
2022-06-29 15:00:00+00:00,27.0,6.0,344.0,,21.0,,6.0
2022-06-29 16:00:00+00:00,26.0,6.0,551.0,,21.0,,5.0
2022-06-29 17:00:00+00:00,26.0,6.0,569.0,,21.0,,0.0
2022-06-29 18:00:00+00:00,26.0,6.0,570.0,,21.0,,0.0
2022-06-29 19:00:00+00:00,25.0,6.0,479.0,,21.0,,3.0
2022-06-29 20:00:00+00:00,24.0,6.0,475.0,,22.0,,4.0
2022-06-29 21:00:00+00:00,23.0,2.0,166.0,,22.0,,4.0
2022-06-29 22:00:00+00:00,23.0,0.0,1.0,,22.0,,3.0
2022-06-29 23:00:00+00:00,23.0,0.0,0.0,,22.0,,3.0
2022-06-30 00:00:00+00:00,23.0,0.0,0.0,,22.0,,3.0
2022-06-30 01:00:00+00:00,23.0,0.0,0.0,,22.0,,4.0
2022-06-30 02:00:00+00:00,23.0,0.0,6.0,,22.0,,3.0
2022-06-30 03:00:00+00:00,25.0,0.0,144.0,,22.0,,3.0
2022-06-30 04:00:00+00:00,27.0,5.0,199.0,,22.0,,1.0
2022-06-30 05:00:00+00:00,28.0,6.0,200.0,,21.0,,1.0
2022-06-30 06:00:00+00:00,28.0,6.0,288.0,,21.0,,0.0
2022-06-30 07:00:00+00:00,28.0,6.0,202.0,,21.0,,0.0
2022-06-30 08:00:00+00:00,28.0,6.0,205.0,,21.0,,2.0
2022-06-30 09:00:00+00:00,28.0,6.0,210.0,,21.0,,1.0
2022-06-30 10:00:00+00:00,28.0,6.0,210.0,,21.0,,0.0
2022-06-30 11:00:00+00:00,28.0,6.0,197.0,,21.0,,1.0
2022-06-30 12:00:00+00:00,28.0,6.0,199.0,,21.0,,0.0
2022-06-30 13:00:00+00:00,28.0,6.0,199.0,,21.0,,0.0
2022-06-30 14:00:00+00:00,28.0,6.0,333.0,,21.0,,0.0
2022-06-30 15:00:00+00:00,27.0,6.0,472.0,,21.0,,1.0
2022-06-30 16:00:00+00:00,26.0,6.0,663.0,,21.0,,0.0
2022-06-30 17:00:00+00:00,26.0,6.0,734.0,,21.0,,2.0
2022-06-30 18:00:00+00:00,25.0,6.0,669.0,,21.0,,3.0
2022-06-30 19:00:00+00:00,24.0,6.0,526.0,,21.0,,7.0
2022-06-30 20:00:00+00:00,22.0,6.0,338.0,,21.0,,13.0
2022-06-30 21:00:00+00:00,23.0,2.0,151.0,,22.0,,17.0
2022-06-30 22:00:00+00:00,22.0,0.0,0.0,,22.0,,21.0
2022-06-30 23:00:00+00:00,21.0,0.0,0.0,,21.0,,16.0
2022-07-01 00:00:00+00:00,18.0,0.0,0.0,,21.0,,11.0
2022-07-01 01:00:00+00:00,18.0,0.0,0.0,,21.0,,7.0
2022-07-01 02:00:00+00:00,18.0,0.0,3.0,,21.0,,5.0
2022-07-01 03:00:00+00:00,18.0,0.0,92.0,,21.0,,5.0
2022-07-01 04:00:00+00:00,18.0,5.0,292.0,,21.0,,10.0
2022-07-01 05:00:00+00:00,18.0,6.0,402.0,,21.0,,12.0
2022-07-01 06:00:00+00:00,18.0,6.0,464.0,,21.0,,19.0
2022-07-01 07:00:00+00:00,18.0,6.0,526.0,,21.0,,17.0
2022-07-01 08:00:00+00:00,17.0,6.0,440.0,,21.0,,7.0
2022-07-01 09:00:00+00:00,17.0,5.0,456.0,,21.0,,7.0
2022-07-01 10:00:00+00:00,17.0,5.0,459.0,,21.0,,11.0
2022-07-01 11:00:00+00:00,17.0,5.0,408.0,,21.0,,8.0
2022-07-01 12:00:00+00:00,17.0,5.0,353.0,,21.0,,10.0
2022-07-01 13:00:00+00:00,17.0,5.0,303.0,,21.0,,9.0
2022-07-01 14:00:00+00:00,17.0,5.0,302.0,,21.0,,13.0
2022-07-01 15:00:00+00:00,17.0,5.0,293.0,,21.0,,19.0
2022-07-01 16:00:00+00:00,17.0,5.0,289.0,,21.0,,14.0
2022-07-01 17:00:00+00:00,17.0,6.0,262.0,,21.0,,9.0
2022-07-01 18:00:00+00:00,18.0,6.0,265.0,,21.0,,8.0
2022-07-01 19:00:00+00:00,18.0,6.0,248.0,,21.0,,19.0
2022-07-01 20:00:00+00:00,18.0,6.0,248.0,,21.0,,30.0
2022-07-01 21:00:00+00:00,18.0,1.0,243.0,,22.0,,32.0
2022-07-01 22:00:00+00:00,18.0,0.0,104.0,,22.0,,21.0
2022-07-01 23:00:00+00:00,18.0,0.0,82.0,,21.0,,9.0
2022-07-02 00:00:00+00:00,18.0,0.0,83.0,,21.0,,3.0
2022-07-02 01:00:00+00:00,18.0,0.0,4.0,,21.0,,10.0
2022-07-02 02:00:00+00:00,18.0,0.0,0.0,,21.0,,12.0
2022-07-02 03:00:00+00:00,18.0,0.0,0.0,,21.0,,8.0
2022-07-02 04:00:00+00:00,18.0,0.0,91.0,,21.0,,1.0
2022-07-02 05:00:00+00:00,18.0,0.0,120.0,,21.0,,1.0
2022-07-02 06:00:00+00:00,18.0,0.0,111.0,,22.0,,2.0
2022-07-02 07:00:00+00:00,18.0,0.0,62.0,,22.0,,1.0
2022-07-02 08:00:00+00:00,18.0,0.0,46.0,,22.0,,3.0
2022-07-02 09:00:00+00:00,18.0,0.0,150.0,,22.0,,14.0
2022-07-02 10:00:00+00:00,18.0,0.0,183.0,,21.0,,6.0
2022-07-02 11:00:00+00:00,18.0,0.0,182.0,,21.0,,3.0
2022-07-02 12:00:00+00:00,18.0,0.0,108.0,,21.0,,7.0
2022-07-02 13:00:00+00:00,18.0,0.0,108.0,,21.0,,17.0
2022-07-02 14:00:00+00:00,18.0,0.0,157.0,,22.0,,28.0
2022-07-02 15:00:00+00:00,18.0,0.0,264.0,,22.0,,15.0
2022-07-02 16:00:00+00:00,18.0,1.0,305.0,,22.0,,10.0
2022-07-02 17:00:00+00:00,18.0,2.0,486.0,,22.0,,5.0
2022-07-02 18:00:00+00:00,18.0,2.0,599.0,,23.0,,6.0
2022-07-02 19:00:00+00:00,18.0,2.0,569.0,,23.0,,10.0
2022-07-02 20:00:00+00:00,18.0,2.0,396.0,,23.0,,13.0
2022-07-02 21:00:00+00:00,19.0,1.0,306.0,,23.0,,8.0
2022-07-02 22:00:00+00:00,19.0,0.0,8.0,,23.0,,4.0
2022-07-02 23:00:00+00:00,18.0,0.0,7.0,,23.0,,2.0
2022-07-03 00:00:00+00:00,18.0,0.0,0.0,,23.0,,0.0
2022-07-03 01:00:00+00:00,18.0,0.0,0.0,,23.0,,1.0
2022-07-03 02:00:00+00:00,18.0,0.0,0.0,,22.0,,0.0
2022-07-03 03:00:00+00:00,18.0,0.0,0.0,,22.0,,0.0
2022-07-03 04:00:00+00:00,18.0,0.0,0.0,,23.0,,0.0
2022-07-03 05:00:00+00:00,18.0,0.0,0.0,,23.0,,0.0
2022-07-03 06:00:00+00:00,18.0,0.0,0.0,,22.0,,0.0
2022-07-03 07:00:00+00:00,18.0,0.0,47.0,,22.0,,1.0
2022-07-03 08:00:00+00:00,18.0,0.0,103.0,,22.0,,1.0
2022-07-03 09:00:00+00:00,18.0,0.0,92.0,,22.0,,1.0
2022-07-03 10:00:00+00:00,18.0,0.0,90.0,,22.0,,1.0
2022-07-03 11:00:00+00:00,18.0,0.0,90.0,,22.0,,2.0
2022-07-03 12:00:00+00:00,18.0,0.0,90.0,,22.0,,1.0
2022-07-03 13:00:00+00:00,18.0,0.0,90.0,,22.0,,4.0
2022-07-03 14:00:00+00:00,18.0,0.0,41.0,,22.0,,4.0
2022-07-03 15:00:00+00:00,18.0,0.0,131.0,,22.0,,3.0
2022-07-03 16:00:00+00:00,18.0,1.0,237.0,,22.0,,2.0
2022-07-03 17:00:00+00:00,18.0,1.0,290.0,,22.0,,1.0
2022-07-03 18:00:00+00:00,18.0,1.0,356.0,,23.0,,2.0
2022-07-03 19:00:00+00:00,18.0,1.0,266.0,,23.0,,3.0
2022-07-03 20:00:00+00:00,19.0,1.0,351.0,,23.0,,3.0
2022-07-03 21:00:00+00:00,19.0,1.0,197.0,,23.0,,5.0
2022-07-03 22:00:00+00:00,18.0,0.0,28.0,,23.0,,8.0
2022-07-03 23:00:00+00:00,18.0,0.0,1.0,,23.0,,10.0
2022-07-04 00:00:00+00:00,18.0,0.0,0.0,,22.0,,17.0
2022-07-04 01:00:00+00:00,18.0,0.0,0.0,,22.0,,24.0
2022-07-04 02:00:00+00:00,18.0,0.0,5.0,,22.0,,29.0
2022-07-04 03:00:00+00:00,18.0,0.0,196.0,,22.0,,22.0
2022-07-04 04:00:00+00:00,18.0,5.0,152.0,,22.0,,8.0
2022-07-04 05:00:00+00:00,18.0,6.0,319.0,,22.0,,3.0
2022-07-04 06:00:00+00:00,18.0,6.0,406.0,,22.0,,2.0
2022-07-04 07:00:00+00:00,18.0,6.0,428.0,,22.0,,1.0
2022-07-04 08:00:00+00:00,18.0,6.0,452.0,,22.0,,2.0
2022-07-04 09:00:00+00:00,18.0,6.0,355.0,,22.0,,2.0
2022-07-04 10:00:00+00:00,18.0,6.0,367.0,,22.0,,4.0
2022-07-04 11:00:00+00:00,18.0,6.0,365.0,,22.0,,9.0
2022-07-04 12:00:00+00:00,18.0,6.0,375.0,,22.0,,4.0
2022-07-04 13:00:00+00:00,18.0,6.0,331.0,,22.0,,8.0
2022-07-04 14:00:00+00:00,18.0,6.0,265.0,,22.0,,5.0
2022-07-04 15:00:00+00:00,18.0,6.0,307.0,,22.0,,13.0
2022-07-04 16:00:00+00:00,18.0,6.0,440.0,,22.0,,8.0
2022-07-04 17:00:00+00:00,18.0,6.0,562.0,,22.0,,6.0
2022-07-04 18:00:00+00:00,18.0,6.0,479.0,,23.0,,7.0
2022-07-04 19:00:00+00:00,18.0,6.0,490.0,,22.0,,8.0
2022-07-04 20:00:00+00:00,18.0,6.0,300.0,,23.0,,10.0
2022-07-04 21:00:00+00:00,18.0,2.0,151.0,,23.0,,11.0
2022-07-04 22:00:00+00:00,19.0,0.0,136.0,,23.0,,16.0
2022-07-04 23:00:00+00:00,18.0,0.0,2.0,,23.0,,23.0
2022-07-05 00:00:00+00:00,18.0,0.0,0.0,,23.0,,20.0
2022-07-05 01:00:00+00:00,18.0,0.0,0.0,,23.0,,18.0
2022-07-05 02:00:00+00:00,18.0,0.0,89.0,,23.0,,11.0
2022-07-05 03:00:00+00:00,18.0,0.0,400.0,,23.0,,8.0
2022-07-05 04:00:00+00:00,18.0,5.0,659.0,,23.0,,22.0
2022-07-05 05:00:00+00:00,18.0,6.0,672.0,,23.0,,38.0
2022-07-05 06:00:00+00:00,18.0,6.0,653.0,,23.0,,38.0
2022-07-05 07:00:00+00:00,18.0,6.0,503.0,,23.0,,48.0
2022-07-05 08:00:00+00:00,18.0,6.0,300.0,,23.0,,51.0
2022-07-05 09:00:00+00:00,19.0,6.0,287.0,,23.0,,60.0
2022-07-05 10:00:00+00:00,19.0,6.0,257.0,,23.0,,63.0
2022-07-05 11:00:00+00:00,19.0,6.0,99.0,,23.0,,64.0
2022-07-05 12:00:00+00:00,19.0,6.0,94.0,,23.0,,66.0
2022-07-05 13:00:00+00:00,19.0,6.0,58.0,,23.0,,67.0
2022-07-05 14:00:00+00:00,18.0,6.0,47.0,,23.0,,66.0
2022-07-05 15:00:00+00:00,19.0,6.0,221.0,,23.0,,63.0
2022-07-05 16:00:00+00:00,18.0,6.0,148.0,,23.0,,52.0
2022-07-05 17:00:00+00:00,18.0,6.0,281.0,,23.0,,40.0
2022-07-05 18:00:00+00:00,19.0,6.0,267.0,,23.0,,28.0
2022-07-05 19:00:00+00:00,18.0,6.0,216.0,,23.0,,25.0
2022-07-05 20:00:00+00:00,18.0,6.0,163.0,,23.0,,17.0
2022-07-05 21:00:00+00:00,19.0,1.0,155.0,,23.0,,11.0
2022-07-05 22:00:00+00:00,19.0,0.0,0.0,,23.0,,9.0
2022-07-05 23:00:00+00:00,18.0,0.0,0.0,,23.0,,11.0
2022-07-06 00:00:00+00:00,18.0,0.0,0.0,,23.0,,10.0
2022-07-06 01:00:00+00:00,18.0,0.0,113.0,,23.0,,10.0
2022-07-06 02:00:00+00:00,18.0,0.0,170.0,,23.0,,12.0
2022-07-06 03:00:00+00:00,18.0,0.0,413.0,,23.0,,11.0
2022-07-06 04:00:00+00:00,18.0,6.0,666.0,,23.0,,6.0
2022-07-06 05:00:00+00:00,18.0,6.0,725.0,,23.0,,2.0
2022-07-06 06:00:00+00:00,18.0,6.0,782.0,,22.0,,8.0
2022-07-06 07:00:00+00:00,18.0,6.0,391.0,,22.0,,13.0
2022-07-06 08:00:00+00:00,18.0,1.0,120.0,,22.0,,15.0
2022-07-06 09:00:00+00:00,18.0,0.0,152.0,,22.0,,14.0
2022-07-06 10:00:00+00:00,18.0,0.0,120.0,,22.0,,19.0
2022-07-06 11:00:00+00:00,18.0,0.0,134.0,,22.0,,22.0
2022-07-06 12:00:00+00:00,18.0,0.0,141.0,,22.0,,26.0
2022-07-06 13:00:00+00:00,18.0,0.0,87.0,,23.0,,28.0
2022-07-06 14:00:00+00:00,18.0,0.0,139.0,,23.0,,33.0
2022-07-06 15:00:00+00:00,18.0,0.0,73.0,,23.0,,30.0
2022-07-06 16:00:00+00:00,18.0,5.0,124.0,,23.0,,27.0
2022-07-06 17:00:00+00:00,18.0,6.0,175.0,,23.0,,21.0
2022-07-06 18:00:00+00:00,19.0,6.0,150.0,,23.0,,12.0
2022-07-06 19:00:00+00:00,18.0,6.0,191.0,,23.0,,8.0
2022-07-06 20:00:00+00:00,18.0,6.0,4.0,,23.0,,7.0
2022-07-06 21:00:00+00:00,18.0,1.0,0.0,,23.0,,5.0
2022-07-06 22:00:00+00:00,18.0,0.0,0.0,,23.0,,6.0
2022-07-06 23:00:00+00:00,18.0,0.0,0.0,,22.0,,8.0
2022-07-07 00:00:00+00:00,18.0,0.0,0.0,,23.0,,14.0
2022-07-07 01:00:00+00:00,18.0,0.0,0.0,,23.0,,18.0
2022-07-07 02:00:00+00:00,18.0,0.0,94.0,,23.0,,17.0
2022-07-07 03:00:00+00:00,18.0,0.0,179.0,,23.0,,12.0
2022-07-07 04:00:00+00:00,18.0,1.0,183.0,,23.0,,6.0
2022-07-07 05:00:00+00:00,18.0,1.0,83.0,,22.0,,7.0
2022-07-07 06:00:00+00:00,18.0,1.0,88.0,,22.0,,13.0
2022-07-07 07:00:00+00:00,18.0,1.0,168.0,,23.0,,29.0
2022-07-07 08:00:00+00:00,18.0,5.0,113.0,,23.0,,34.0
2022-07-07 09:00:00+00:00,18.0,6.0,174.0,,23.0,,38.0
2022-07-07 10:00:00+00:00,19.0,6.0,271.0,,23.0,,29.0
2022-07-07 11:00:00+00:00,18.0,6.0,212.0,,23.0,,28.0
2022-07-07 12:00:00+00:00,18.0,6.0,152.0,,23.0,,30.0
2022-07-07 13:00:00+00:00,19.0,6.0,113.0,,23.0,,23.0
2022-07-07 14:00:00+00:00,19.0,6.0,207.0,,23.0,,29.0
2022-07-07 15:00:00+00:00,19.0,6.0,429.0,,23.0,,27.0
2022-07-07 16:00:00+00:00,19.0,6.0,458.0,,24.0,,21.0
2022-07-07 17:00:00+00:00,19.0,6.0,513.0,,23.0,,12.0
2022-07-07 18:00:00+00:00,19.0,6.0,504.0,,23.0,,7.0
2022-07-07 19:00:00+00:00,18.0,6.0,322.0,,23.0,,11.0
2022-07-07 20:00:00+00:00,18.0,5.0,283.0,,22.0,,12.0
2022-07-07 21:00:00+00:00,18.0,1.0,31.0,,22.0,,13.0
2022-07-07 22:00:00+00:00,18.0,0.0,0.0,,22.0,,22.0
2022-07-07 23:00:00+00:00,18.0,0.0,0.0,,22.0,,26.0
2022-07-08 00:00:00+00:00,18.0,0.0,0.0,,22.0,,22.0
2022-07-08 01:00:00+00:00,18.0,0.0,0.0,,22.0,,14.0
2022-07-08 02:00:00+00:00,18.0,0.0,55.0,,22.0,,9.0
2022-07-08 03:00:00+00:00,18.0,0.0,188.0,,22.0,,7.0
2022-07-08 04:00:00+00:00,18.0,3.0,300.0,,22.0,,9.0
2022-07-08 05:00:00+00:00,18.0,3.0,562.0,,22.0,,4.0
2022-07-08 06:00:00+00:00,18.0,3.0,555.0,,23.0,,1.0
2022-07-08 07:00:00+00:00,18.0,3.0,356.0,,23.0,,2.0
2022-07-08 08:00:00+00:00,18.0,0.0,216.0,,23.0,,2.0
2022-07-08 09:00:00+00:00,18.0,0.0,142.0,,23.0,,2.0
2022-07-08 10:00:00+00:00,18.0,0.0,35.0,,23.0,,1.0
2022-07-08 11:00:00+00:00,18.0,0.0,36.0,,23.0,,3.0
2022-07-08 12:00:00+00:00,18.0,0.0,50.0,,23.0,,8.0
2022-07-08 13:00:00+00:00,19.0,0.0,44.0,,23.0,,11.0
2022-07-08 14:00:00+00:00,19.0,0.0,29.0,,23.0,,28.0
2022-07-08 15:00:00+00:00,19.0,0.0,0.0,,23.0,,39.0
2022-07-08 16:00:00+00:00,19.0,3.0,47.0,,23.0,,38.0
2022-07-08 17:00:00+00:00,19.0,3.0,274.0,,23.0,,41.0
2022-07-08 18:00:00+00:00,18.0,3.0,274.0,,23.0,,16.0
2022-07-08 19:00:00+00:00,18.0,3.0,214.0,,23.0,,10.0
2022-07-08 20:00:00+00:00,18.0,3.0,263.0,,23.0,,4.0
2022-07-08 21:00:00+00:00,18.0,1.0,176.0,,22.0,,0.0
2022-07-08 22:00:00+00:00,19.0,0.0,159.0,,23.0,,1.0
2022-07-08 23:00:00+00:00,18.0,0.0,141.0,,23.0,,2.0
2022-07-09 00:00:00+00:00,18.0,0.0,140.0,,23.0,,2.0
2022-07-09 01:00:00+00:00,18.0,0.0,128.0,,23.0,,3.0
2022-07-09 02:00:00+00:00,18.0,0.0,78.0,,23.0,,7.0
2022-07-09 03:00:00+00:00,18.0,0.0,84.0,,23.0,,11.0
2022-07-09 04:00:00+00:00,19.0,0.0,246.0,,23.0,,11.0
2022-07-09 05:00:00+00:00,19.0,0.0,284.0,,23.0,,9.0
