,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2024-04-13 12:00:00+00:00,0.0,192.81,0.03,4171.61,4115.8,0.0,28.94,,29.24,1911.12
2024-04-13 13:00:00+00:00,0.0,190.1,0.03,4154.28,4153.64,0.0,27.97,,28.53,2111.12
2024-04-13 14:00:00+00:00,0.0,191.79,0.03,4200.17,4071.12,0.0,26.97,,22.94,2508.4
2024-04-13 15:00:00+00:00,0.0,189.2,0.03,4381.71,4846.73,0.0,27.87,,26.58,2858.63
2024-04-13 16:00:00+00:00,0.0,188.38,0.03,4425.05,7239.47,0.0,22.37,,26.92,3022.37
2024-04-13 17:00:00+00:00,0.0,191.34,0.03,4481.46,9341.63,0.0,26.94,,28.55,3009.39
2024-04-13 18:00:00+00:00,0.0,193.11,0.03,4477.07,9510.65,0.0,29.09,,27.15,2996.11
2024-04-13 19:00:00+00:00,0.0,193.82,0.03,4481.22,8805.75,0.0,29.07,,26.65,2831.12
2024-04-13 20:00:00+00:00,0.0,193.16,0.03,4504.5,7441.99,0.0,28.73,,27.15,2574.95
2024-04-13 21:00:00+00:00,0.0,193.19,0.03,4481.63,5491.76,0.0,25.84,,26.98,2413.46
2024-04-13 22:00:00+00:00,0.0,192.28,0.03,4527.43,4595.39,0.0,28.39,,28.81,2301.36
2024-04-13 23:00:00+00:00,0.0,192.88,0.03,4477.18,4220.98,0.0,28.49,,29.45,2388.61
2024-04-14 00:00:00+00:00,0.0,191.93,0.03,4473.56,4179.74,0.0,21.8,,28.33,2353.23
2024-04-14 01:00:00+00:00,0.0,191.76,0.03,4477.19,4319.06,0.0,26.12,,27.87,2225.84
2024-04-14 02:00:00+00:00,0.0,199.09,0.03,4451.26,4242.0,0.0,22.54,,27.91,2155.16
2024-04-14 03:00:00+00:00,0.0,195.98,0.03,4450.6,4493.07,0.0,25.5,,27.64,1891.7
2024-04-14 04:00:00+00:00,0.0,193.14,0.03,4445.19,4500.66,0.0,26.33,,28.5,1949.24
2024-04-14 05:00:00+00:00,0.0,190.38,0.03,4443.61,4950.98,0.0,28.34,,29.0,1909.23
2024-04-14 06:00:00+00:00,0.0,189.29,0.03,4441.07,5147.17,0.0,24.63,,29.52,2020.53
2024-04-14 07:00:00+00:00,0.0,188.93,0.03,4374.94,4991.22,0.0,24.56,,29.38,2226.29
2024-04-14 08:00:00+00:00,0.0,189.68,0.03,4372.91,5034.65,0.0,23.45,,30.28,2613.71
2024-04-14 09:00:00+00:00,0.0,189.65,0.03,4373.84,5282.1,0.0,22.32,,30.36,2732.95
2024-04-14 10:00:00+00:00,0.0,193.23,0.03,4372.03,5320.21,0.0,25.25,,30.17,2662.0
2024-04-14 11:00:00+00:00,0.0,186.73,0.03,4372.86,5314.1,0.0,26.79,,30.91,2499.9
2024-04-14 12:00:00+00:00,0.0,188.59,0.03,4364.29,5298.48,0.0,25.2,,31.56,2221.85
2024-04-14 13:00:00+00:00,0.0,187.61,0.03,4323.8,5319.85,0.0,30.89,,30.25,2181.12
2024-04-14 14:00:00+00:00,0.0,186.51,0.03,4355.56,6115.04,0.0,23.47,,30.18,2087.38
2024-04-14 15:00:00+00:00,0.0,186.04,0.03,4381.44,7830.88,0.0,20.34,,31.01,2048.46
2024-04-14 16:00:00+00:00,0.0,185.36,0.03,4401.99,9586.59,0.0,17.02,,28.87,1839.58
2024-04-14 17:00:00+00:00,0.0,189.63,0.03,4410.69,11518.04,0.0,18.04,,29.26,1344.7
2024-04-14 18:00:00+00:00,0.0,187.81,0.1,4430.59,12321.03,0.0,18.34,,30.21,1082.79
2024-04-14 19:00:00+00:00,0.0,183.77,118.43,4436.0,13078.27,0.0,18.8,,28.14,833.11
2024-04-14 20:00:00+00:00,0.0,183.72,117.35,4402.4,13107.68,0.0,18.03,,29.49,685.03
2024-04-14 21:00:00+00:00,0.0,191.54,109.57,4395.55,12597.51,0.0,19.92,,29.32,557.32
2024-04-14 22:00:00+00:00,0.0,183.59,6.85,4351.65,12291.97,0.0,20.41,,34.5,585.53
2024-04-14 23:00:00+00:00,0.0,181.31,10.22,4310.16,11061.79,0.0,20.22,,35.43,613.14
2024-04-15 00:00:00+00:00,0.0,188.11,9.72,4287.58,10147.26,0.0,22.75,,35.41,730.24
2024-04-15 01:00:00+00:00,0.0,187.45,9.76,4181.12,9454.58,0.0,23.67,,34.15,782.27
2024-04-15 02:00:00+00:00,0.0,189.6,9.88,4172.89,8952.96,0.0,24.86,,31.96,854.33
2024-04-15 03:00:00+00:00,0.0,186.52,10.04,4167.8,8841.96,0.0,24.9,,32.94,932.46
2024-04-15 04:00:00+00:00,0.0,189.16,35.45,4158.75,10485.75,0.0,24.18,,33.51,992.71
2024-04-15 05:00:00+00:00,0.0,187.79,47.14,4106.71,12921.81,0.0,27.02,,30.93,1039.66
2024-04-15 06:00:00+00:00,0.0,185.78,49.19,4112.7,13616.4,0.0,25.44,,31.89,1163.08
2024-04-15 07:00:00+00:00,0.0,185.81,48.86,4173.77,12721.95,0.0,19.85,,31.56,1252.77
2024-04-15 08:00:00+00:00,0.0,189.31,49.28,4166.91,12550.75,0.0,19.35,,30.1,1334.77
2024-04-15 09:00:00+00:00,0.0,182.68,46.64,4102.59,11298.62,0.0,15.94,,31.39,1363.37
2024-04-15 10:00:00+00:00,0.0,187.98,34.59,4048.24,9216.26,0.0,18.56,,34.38,1363.61
2024-04-15 11:00:00+00:00,0.0,189.16,9.84,3991.48,7585.04,0.0,16.66,,36.54,1370.57
2024-04-15 12:00:00+00:00,0.0,182.77,9.87,3984.52,7201.82,0.0,19.37,,38.68,1392.1
2024-04-15 13:00:00+00:00,0.0,181.93,9.96,3974.04,7841.03,0.0,17.74,,38.5,1423.42
2024-04-15 14:00:00+00:00,0.0,182.5,12.68,3997.59,8782.66,0.0,19.76,,38.83,1411.02
2024-04-15 15:00:00+00:00,0.0,184.25,68.11,3989.06,10255.91,0.0,21.7,,39.04,1382.24
2024-04-15 16:00:00+00:00,0.0,185.03,77.39,4021.32,11661.12,0.0,21.15,,38.06,1374.03
2024-04-15 17:00:00+00:00,0.0,184.67,77.39,4055.6,12846.02,0.0,21.33,,34.17,1359.38
2024-04-15 18:00:00+00:00,0.0,183.94,79.55,4083.97,13222.03,0.0,18.22,,37.98,1394.57
2024-04-15 19:00:00+00:00,0.0,188.92,76.65,4078.92,12688.18,0.0,20.08,,36.79,1333.02
2024-04-15 20:00:00+00:00,0.0,188.96,72.94,4041.75,11405.46,0.0,22.13,,38.66,1194.76
2024-04-15 21:00:00+00:00,0.0,190.58,39.62,4016.64,9330.04,0.0,22.57,,37.77,1045.23
2024-04-15 22:00:00+00:00,0.0,191.55,52.51,3966.25,7703.62,0.0,18.28,,36.19,1014.39
2024-04-15 23:00:00+00:00,0.0,190.21,57.54,3948.76,6606.68,0.0,24.39,,39.0,910.01
2024-04-16 00:00:00+00:00,0.0,188.76,58.0,3917.71,6367.16,0.0,24.86,,37.8,786.49
2024-04-16 01:00:00+00:00,0.0,190.2,58.01,3890.95,7022.79,0.0,24.35,,38.13,700.96
2024-04-16 02:00:00+00:00,0.0,190.65,57.68,3879.27,7298.25,0.0,24.28,,37.93,668.01
2024-04-16 03:00:00+00:00,0.0,191.21,57.7,3855.84,8608.01,0.0,23.37,,36.23,618.56
2024-04-16 04:00:00+00:00,0.0,193.81,57.98,3887.55,12038.64,0.0,17.43,,36.55,562.47
2024-04-16 05:00:00+00:00,0.0,195.92,57.64,3944.72,14027.97,0.0,21.64,,33.89,488.9
2024-04-16 06:00:00+00:00,0.0,196.79,73.0,3954.43,14345.06,0.0,21.36,,32.69,385.01
2024-04-16 07:00:00+00:00,0.0,197.12,73.89,3946.72,13658.06,0.0,23.48,,34.13,311.17
2024-04-16 08:00:00+00:00,0.0,192.09,74.87,3955.63,13050.48,0.0,23.92,,33.4,283.05
2024-04-16 09:00:00+00:00,0.0,192.8,74.58,3906.92,11052.31,0.0,21.78,,27.54,287.85
2024-04-16 10:00:00+00:00,0.0,193.72,74.67,3878.21,10513.41,0.0,27.14,,29.0,388.12
2024-04-16 11:00:00+00:00,0.0,190.44,75.11,3892.77,10433.17,0.0,25.41,,32.88,485.94
2024-04-16 12:00:00+00:00,0.0,190.66,74.58,3878.69,11377.66,0.0,22.4,,33.01,607.71
2024-04-16 13:00:00+00:00,0.0,187.43,74.31,3893.77,11909.39,0.0,17.36,,32.46,785.46
2024-04-16 14:00:00+00:00,0.0,188.03,74.57,3907.32,12424.21,0.0,17.39,,33.35,1003.15
2024-04-16 15:00:00+00:00,0.0,188.52,157.99,3912.63,13634.51,0.0,21.97,,30.49,1177.27
2024-04-16 16:00:00+00:00,0.0,189.36,294.97,3918.85,14385.4,0.0,21.59,,26.97,1234.82
2024-04-16 17:00:00+00:00,0.0,189.28,176.92,3943.95,14524.48,0.0,21.64,,27.29,1219.58
2024-04-16 18:00:00+00:00,0.0,190.63,202.14,3954.43,15214.57,0.0,21.88,,29.58,1251.67
2024-04-16 19:00:00+00:00,0.0,191.42,201.85,3958.01,15267.88,0.0,22.0,,29.72,1279.85
2024-04-16 20:00:00+00:00,0.0,192.09,216.09,3923.09,14949.76,0.0,23.18,,26.32,1205.82
2024-04-16 21:00:00+00:00,0.0,192.03,230.44,3909.74,14263.31,0.0,12.89,,29.02,1135.16
2024-04-16 22:00:00+00:00,0.0,191.19,336.6,3834.24,13603.7,0.0,15.24,,28.46,980.61
2024-04-16 23:00:00+00:00,0.0,191.08,329.81,3824.49,13591.11,0.0,21.39,,29.28,850.94
2024-04-17 00:00:00+00:00,0.0,191.62,349.41,3809.07,13629.19,0.0,22.74,,29.52,727.64
2024-04-17 01:00:00+00:00,0.0,192.09,349.73,3793.36,13669.03,0.0,21.68,,29.55,698.37
2024-04-17 02:00:00+00:00,0.0,192.32,350.41,3794.65,13840.8,0.0,24.26,,30.28,773.01
2024-04-17 03:00:00+00:00,0.0,192.03,349.3,3791.65,13842.23,0.0,23.38,,29.99,821.02
2024-04-17 04:00:00+00:00,0.0,194.53,322.41,3802.67,13842.22,0.0,22.01,,29.66,881.78
2024-04-17 05:00:00+00:00,0.0,192.49,325.87,3846.14,15087.32,0.0,23.45,,27.76,751.96
2024-04-17 06:00:00+00:00,0.0,192.43,350.48,3839.76,15344.83,0.0,24.79,,26.73,621.46
2024-04-17 07:00:00+00:00,0.0,196.45,340.2,3822.21,15347.19,0.0,24.9,,26.39,607.64
2024-04-17 08:00:00+00:00,0.0,199.53,370.18,3810.67,15093.96,0.0,25.29,,24.17,592.52
2024-04-17 09:00:00+00:00,0.0,199.86,371.75,3786.93,14300.12,0.0,22.63,,26.0,499.74
2024-04-17 10:00:00+00:00,0.0,191.43,373.84,3786.76,14409.73,0.0,26.53,,25.95,560.42
2024-04-17 11:00:00+00:00,0.0,190.79,376.58,3806.26,14035.19,0.0,29.13,,27.16,562.35
2024-04-17 12:00:00+00:00,0.0,193.09,369.76,3812.38,14094.25,0.0,0.02,,27.76,590.81
2024-04-17 13:00:00+00:00,0.0,190.24,354.24,3813.91,13961.91,0.0,18.76,,27.65,745.85
2024-04-17 14:00:00+00:00,0.0,191.95,336.47,3813.27,14474.85,0.0,11.95,,29.12,834.4
2024-04-17 15:00:00+00:00,0.0,193.63,364.45,3805.01,15055.57,0.0,17.19,,26.64,829.36
2024-04-17 16:00:00+00:00,0.0,193.54,351.66,3867.38,15042.67,0.0,18.38,,26.38,780.18
2024-04-17 17:00:00+00:00,0.0,191.57,353.34,3872.71,15548.06,0.0,20.15,,25.99,702.92
2024-04-17 18:00:00+00:00,0.0,192.98,353.29,3857.51,16017.05,0.0,18.23,,28.08,556.79
2024-04-17 19:00:00+00:00,0.0,193.94,353.22,3839.47,16121.56,0.0,19.56,,28.42,519.32
2024-04-17 20:00:00+00:00,0.0,194.02,362.71,3801.63,15553.46,0.0,20.1,,28.78,475.51
2024-04-17 21:00:00+00:00,0.0,193.87,363.34,3805.95,14732.17,0.0,14.48,,31.09,538.46
2024-04-17 22:00:00+00:00,0.0,193.11,371.96,3691.65,14138.63,0.0,11.53,,26.49,691.47
2024-04-17 23:00:00+00:00,0.0,192.83,369.38,3682.51,13814.19,0.0,17.08,,26.71,702.9
2024-04-18 00:00:00+00:00,0.0,192.25,359.38,3669.87,13698.84,0.0,18.02,,26.51,665.51
2024-04-18 01:00:00+00:00,0.0,193.91,379.36,3686.05,13944.66,0.0,0.0,,26.32,559.85
2024-04-18 02:00:00+00:00,0.0,194.42,387.12,3675.42,14227.48,0.0,0.0,,26.59,519.04
2024-04-18 03:00:00+00:00,0.0,193.32,387.65,3694.22,14771.74,0.0,0.0,,27.39,487.76
2024-04-18 04:00:00+00:00,0.0,194.84,391.63,3715.12,15905.4,0.0,0.0,,27.08,468.41
2024-04-18 05:00:00+00:00,0.0,198.49,467.29,3739.59,16648.88,0.0,0.0,,24.44,464.38
2024-04-18 06:00:00+00:00,0.0,199.53,466.9,3749.5,16528.61,0.0,1.92,,21.27,464.79
2024-04-18 07:00:00+00:00,0.0,198.99,429.21,3747.44,15854.69,0.0,6.73,,22.44,568.32
2024-04-18 08:00:00+00:00,0.0,199.7,294.15,3729.26,15544.77,0.0,0.0,,24.27,708.85
2024-04-18 09:00:00+00:00,0.0,199.97,294.91,3692.17,15860.19,0.0,3.38,,25.26,848.77
2024-04-18 10:00:00+00:00,0.0,198.76,326.72,3656.24,15475.79,0.0,0.0,,26.63,1061.26
2024-04-18 11:00:00+00:00,0.0,194.32,419.49,3707.79,14287.47,0.0,0.0,,26.45,1226.13
2024-04-18 12:00:00+00:00,0.0,190.34,294.19,3684.07,13336.27,0.0,0.0,,27.05,1348.09
2024-04-18 13:00:00+00:00,0.0,189.26,267.31,3668.28,12458.81,0.0,0.0,,27.01,1391.33
2024-04-18 14:00:00+00:00,0.0,190.43,320.02,3659.41,13406.02,0.0,0.0,,26.17,1403.27
2024-04-18 15:00:00+00:00,0.0,191.63,412.07,3677.82,14876.54,0.0,0.0,,26.06,1347.23
2024-04-18 16:00:00+00:00,0.0,192.92,420.63,3685.64,15546.58,0.0,0.0,,25.61,1417.37
2024-04-18 17:00:00+00:00,0.0,192.42,468.77,3675.61,15834.89,0.0,0.0,,26.01,1706.44
2024-04-18 18:00:00+00:00,0.0,194.36,470.04,3681.86,15873.64,0.0,0.0,,25.72,2016.95
2024-04-18 19:00:00+00:00,0.0,193.51,457.68,3684.09,15580.15,0.0,0.0,,25.81,2313.04
2024-04-18 20:00:00+00:00,0.0,193.62,387.47,3645.0,14589.81,0.0,0.0,,26.19,2593.5
2024-04-18 21:00:00+00:00,0.0,194.6,280.05,3642.92,13480.16,0.0,0.0,,25.44,2659.86
2024-04-18 22:00:00+00:00,0.0,194.7,119.19,3560.95,12239.47,0.0,0.0,,25.39,2773.68
2024-04-18 23:00:00+00:00,0.0,193.56,115.73,3561.13,10329.13,0.0,0.0,,25.83,2911.87
2024-04-19 00:00:00+00:00,0.0,193.54,117.38,3536.41,8997.57,0.0,0.0,,25.71,2888.51
2024-04-19 01:00:00+00:00,0.0,194.97,103.3,3522.55,8617.25,0.0,0.0,,25.87,2812.57
2024-04-19 02:00:00+00:00,0.0,193.75,91.23,3501.94,8347.25,0.0,0.0,,25.87,2761.25
2024-04-19 03:00:00+00:00,0.0,192.69,92.48,3500.92,9194.74,0.0,0.0,,25.95,2764.85
2024-04-19 04:00:00+00:00,0.0,195.59,144.12,3518.46,11997.09,0.0,0.0,,26.89,2718.37
2024-04-19 05:00:00+00:00,0.0,195.71,272.95,3524.46,14227.85,0.0,2.77,,26.14,2651.36
2024-04-19 06:00:00+00:00,0.0,198.05,291.09,3539.7,15131.09,0.0,25.5,,25.55,2636.02
2024-04-19 07:00:00+00:00,0.0,199.16,291.06,3549.89,14395.36,0.0,29.33,,25.83,2535.89
2024-04-19 08:00:00+00:00,0.0,196.54,134.84,3536.44,13252.29,0.0,26.75,,25.4,2254.29
2024-04-19 09:00:00+00:00,0.0,198.47,140.29,3531.59,10994.62,0.0,23.62,,25.62,2006.79
2024-04-19 10:00:00+00:00,0.0,196.67,109.14,3526.36,9237.78,0.0,27.76,,26.39,1708.39
2024-04-19 11:00:00+00:00,0.0,197.85,97.71,3501.51,8518.77,0.0,26.55,,27.19,1343.77
2024-04-19 12:00:00+00:00,0.0,197.16,98.28,3482.68,8649.85,0.0,25.38,,26.53,1013.43
2024-04-19 13:00:00+00:00,0.0,193.49,97.75,3499.72,8729.34,0.0,23.99,,27.32,801.4
2024-04-19 14:00:00+00:00,0.0,192.78,102.14,3486.08,8930.77,0.0,18.98,,26.65,678.73
2024-04-19 15:00:00+00:00,0.0,193.64,120.74,3496.54,11218.6,0.0,25.47,,26.01,757.42
2024-04-19 16:00:00+00:00,0.0,192.56,120.44,3494.3,12552.69,0.0,28.93,,25.83,847.16
2024-04-19 17:00:00+00:00,0.0,191.89,121.05,3489.03,13830.87,0.0,27.77,,25.75,930.98
2024-04-19 18:00:00+00:00,0.0,192.51,120.74,3496.98,14342.21,0.0,24.74,,25.88,978.88
2024-04-19 19:00:00+00:00,0.0,193.82,121.14,3508.98,14466.93,0.0,27.28,,26.02,1092.04
2024-04-19 20:00:00+00:00,0.0,194.3,120.34,3475.59,13894.0,0.0,27.72,,26.24,1159.36
2024-04-19 21:00:00+00:00,0.0,192.18,115.64,3475.8,12928.84,0.0,22.12,,26.57,1236.91
2024-04-19 22:00:00+00:00,0.0,192.98,61.96,3444.26,11383.5,0.0,21.92,,25.85,1251.98
2024-04-19 23:00:00+00:00,0.0,194.15,69.97,3394.82,10530.13,0.0,24.34,,25.83,1160.66
2024-04-20 00:00:00+00:00,0.0,194.61,94.21,3378.63,10600.44,0.0,25.79,,26.59,1079.22
2024-04-20 01:00:00+00:00,0.0,194.41,86.77,3377.36,10692.67,0.0,21.41,,26.4,1287.42
2024-04-20 02:00:00+00:00,0.0,194.41,69.05,3373.6,10593.71,0.0,26.94,,26.56,1386.17
2024-04-20 03:00:00+00:00,0.0,193.24,63.64,3371.74,11133.15,0.0,26.35,,25.62,1470.54
2024-04-20 04:00:00+00:00,0.0,192.63,68.29,3364.71,11976.03,0.0,28.13,,25.07,1718.78
2024-04-20 05:00:00+00:00,0.0,191.01,53.81,3400.34,11993.21,0.0,27.2,,25.28,1806.95
2024-04-20 06:00:00+00:00,0.0,191.5,51.94,3413.45,11313.84,0.0,12.83,,25.55,1821.25
2024-04-20 07:00:00+00:00,0.0,193.98,51.65,3414.35,10113.05,0.0,19.07,,25.39,1867.91
2024-04-20 08:00:00+00:00,0.0,191.77,51.97,3405.52,9490.05,0.0,18.02,,26.19,1668.4
2024-04-20 09:00:00+00:00,0.0,185.0,46.03,3358.15,8204.22,0.0,24.94,,25.85,1717.82
2024-04-20 10:00:00+00:00,0.0,192.99,38.39,3318.17,6778.9,0.0,23.85,,26.39,1796.72
2024-04-20 11:00:00+00:00,0.0,196.34,44.47,3309.8,6290.13,0.0,25.67,,27.01,1952.91
2024-04-20 12:00:00+00:00,0.0,193.44,45.46,3295.37,6091.71,0.0,23.98,,27.02,2073.74
2024-04-20 13:00:00+00:00,0.0,191.35,38.04,3288.27,6687.21,0.0,0.0,,26.86,2150.97
2024-04-20 14:00:00+00:00,0.0,192.31,53.81,3328.61,7601.6,0.0,0.0,,26.97,2144.69
2024-04-20 15:00:00+00:00,0.0,191.5,54.78,3339.19,9896.59,0.0,0.0,,27.09,2054.84
2024-04-20 16:00:00+00:00,0.0,193.18,91.16,3347.85,11990.03,0.0,0.0,,27.01,1627.57
2024-04-20 17:00:00+00:00,0.0,195.34,97.08,3354.68,14353.48,0.0,0.0,,27.16,1235.54
2024-04-20 18:00:00+00:00,0.0,195.58,108.97,3359.93,15335.31,0.0,32.81,,27.56,1079.86
2024-04-20 19:00:00+00:00,0.0,195.68,460.79,3362.09,15472.14,0.0,33.52,,27.08,964.8
2024-04-20 20:00:00+00:00,0.0,196.19,337.62,3359.16,14734.39,0.0,29.81,,26.15,923.39
2024-04-20 21:00:00+00:00,0.0,196.78,212.71,3372.76,14120.12,0.0,0.0,,27.33,852.07
