,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2023-06-04 20:00:00+00:00,318.0,1580.0,0.0,986.0,123.0,29.0,0.0,2.0,812.0,897.0
2023-06-04 21:00:00+00:00,320.0,1495.0,0.0,642.0,68.0,29.0,0.0,3.0,687.0,494.0
2023-06-04 22:00:00+00:00,321.0,1688.0,0.0,729.0,20.0,29.0,0.0,2.0,513.0,0.0
2023-06-04 23:00:00+00:00,318.0,1948.0,0.0,558.0,5.0,29.0,0.0,2.0,428.0,-287.0
2023-06-05 00:00:00+00:00,314.0,2101.0,0.0,275.0,5.0,29.0,0.0,1.0,377.0,-195.0
2023-06-05 01:00:00+00:00,316.0,2125.0,0.0,213.0,5.0,29.0,0.0,0.0,302.0,-105.0
2023-06-05 02:00:00+00:00,316.0,2198.0,0.0,155.0,5.0,28.0,0.0,0.0,296.0,-218.0
2023-06-05 03:00:00+00:00,307.0,2082.0,0.0,300.0,5.0,29.0,0.0,0.0,303.0,-336.0
2023-06-05 04:00:00+00:00,300.0,2175.0,0.0,449.0,5.0,29.0,0.0,0.0,294.0,-16.0
2023-06-05 05:00:00+00:00,300.0,2176.0,0.0,1258.0,58.0,30.0,31.0,0.0,302.0,1191.0
2023-06-05 06:00:00+00:00,302.0,2222.0,0.0,1422.0,55.0,30.0,254.0,0.0,254.0,1693.0
2023-06-05 07:00:00+00:00,291.0,2203.0,0.0,877.0,11.0,29.0,662.0,0.0,124.0,-110.0
2023-06-05 08:00:00+00:00,288.0,1910.0,0.0,534.0,5.0,29.0,1029.0,0.0,62.0,-86.0
2023-06-05 09:00:00+00:00,287.0,1835.0,0.0,466.0,5.0,30.0,1297.0,0.0,32.0,-448.0
2023-06-05 10:00:00+00:00,299.0,1779.0,0.0,391.0,11.0,30.0,1470.0,0.0,46.0,-703.0
2023-06-05 11:00:00+00:00,313.0,1696.0,0.0,313.0,5.0,31.0,1478.0,0.0,81.0,-902.0
2023-06-05 12:00:00+00:00,320.0,1794.0,0.0,251.0,5.0,33.0,1497.0,0.0,112.0,-985.0
2023-06-05 13:00:00+00:00,326.0,1844.0,0.0,238.0,5.0,33.0,1424.0,0.0,193.0,-825.0
2023-06-05 14:00:00+00:00,325.0,1900.0,0.0,202.0,9.0,33.0,1338.0,1.0,373.0,-410.0
2023-06-05 15:00:00+00:00,324.0,2129.0,0.0,77.0,6.0,33.0,1170.0,1.0,508.0,-98.0
2023-06-05 16:00:00+00:00,333.0,2222.0,0.0,80.0,30.0,33.0,894.0,2.0,606.0,38.0
2023-06-05 17:00:00+00:00,342.0,2264.0,0.0,781.0,100.0,33.0,579.0,4.0,561.0,647.0
2023-06-05 18:00:00+00:00,335.0,2279.0,0.0,1350.0,172.0,32.0,239.0,5.0,410.0,1576.0
2023-06-05 19:00:00+00:00,336.0,2247.0,0.0,1526.0,246.0,33.0,37.0,5.0,289.0,1857.0
2023-06-05 20:00:00+00:00,345.0,2221.0,0.0,1461.0,197.0,33.0,0.0,4.0,254.0,1442.0
2023-06-05 21:00:00+00:00,346.0,2133.0,0.0,907.0,163.0,33.0,0.0,3.0,262.0,936.0
2023-06-05 22:00:00+00:00,346.0,2222.0,0.0,891.0,174.0,33.0,0.0,2.0,269.0,489.0
2023-06-05 23:00:00+00:00,351.0,2177.0,0.0,784.0,100.0,32.0,0.0,0.0,342.0,303.0
2023-06-06 00:00:00+00:00,349.0,2145.0,0.0,657.0,82.0,33.0,0.0,0.0,418.0,154.0
2023-06-06 01:00:00+00:00,346.0,2125.0,0.0,646.0,85.0,33.0,0.0,0.0,636.0,104.0
2023-06-06 02:00:00+00:00,346.0,2022.0,0.0,563.0,28.0,32.0,0.0,0.0,925.0,-78.0
2023-06-06 03:00:00+00:00,341.0,1909.0,0.0,485.0,59.0,32.0,0.0,0.0,1013.0,-23.0
2023-06-06 04:00:00+00:00,343.0,2235.0,0.0,415.0,65.0,31.0,0.0,0.0,1041.0,23.0
2023-06-06 05:00:00+00:00,328.0,2159.0,0.0,1385.0,97.0,31.0,33.0,0.0,1065.0,1060.0
2023-06-06 06:00:00+00:00,330.0,2161.0,0.0,1463.0,119.0,30.0,214.0,1.0,1118.0,1187.0
2023-06-06 07:00:00+00:00,334.0,2185.0,0.0,1013.0,128.0,31.0,629.0,1.0,1058.0,590.0
2023-06-06 08:00:00+00:00,332.0,1893.0,0.0,430.0,32.0,32.0,990.0,0.0,782.0,164.0
2023-06-06 09:00:00+00:00,335.0,1657.0,0.0,224.0,6.0,31.0,1300.0,0.0,645.0,-166.0
2023-06-06 10:00:00+00:00,335.0,1455.0,0.0,53.0,5.0,31.0,1441.0,0.0,626.0,-667.0
2023-06-06 11:00:00+00:00,337.0,1607.0,0.0,56.0,5.0,32.0,1402.0,0.0,688.0,-662.0
2023-06-06 12:00:00+00:00,333.0,1621.0,0.0,61.0,5.0,30.0,1370.0,0.0,833.0,-968.0
2023-06-06 13:00:00+00:00,334.0,1605.0,0.0,75.0,5.0,31.0,1341.0,0.0,934.0,-674.0
2023-06-06 14:00:00+00:00,329.0,1469.0,0.0,60.0,5.0,32.0,1096.0,0.0,1015.0,-536.0
2023-06-06 15:00:00+00:00,317.0,1844.0,0.0,134.0,32.0,31.0,747.0,0.0,1025.0,7.0
2023-06-06 16:00:00+00:00,286.0,2040.0,0.0,212.0,92.0,31.0,475.0,1.0,1022.0,653.0
2023-06-06 17:00:00+00:00,306.0,2197.0,0.0,961.0,328.0,31.0,227.0,4.0,1059.0,1029.0
2023-06-06 18:00:00+00:00,334.0,2203.0,0.0,1244.0,418.0,30.0,66.0,8.0,1007.0,1985.0
2023-06-06 19:00:00+00:00,334.0,2183.0,0.0,1216.0,284.0,30.0,7.0,11.0,1243.0,2085.0
2023-06-06 20:00:00+00:00,333.0,2210.0,0.0,1025.0,191.0,30.0,0.0,14.0,1575.0,1187.0
2023-06-06 21:00:00+00:00,336.0,2174.0,0.0,872.0,206.0,30.0,0.0,15.0,1687.0,551.0
2023-06-06 22:00:00+00:00,345.0,2046.0,0.0,576.0,63.0,30.0,0.0,2.0,1708.0,7.0
2023-06-06 23:00:00+00:00,347.0,1852.0,0.0,581.0,59.0,30.0,0.0,21.0,1556.0,-778.0
2023-06-07 00:00:00+00:00,342.0,1822.0,0.0,415.0,47.0,30.0,0.0,13.0,1287.0,-445.0
2023-06-07 01:00:00+00:00,343.0,1644.0,0.0,233.0,44.0,30.0,0.0,6.0,1047.0,-478.0
2023-06-07 02:00:00+00:00,342.0,1776.0,0.0,48.0,39.0,30.0,0.0,3.0,865.0,-423.0
2023-06-07 03:00:00+00:00,343.0,1832.0,0.0,38.0,39.0,30.0,0.0,10.0,905.0,-104.0
2023-06-07 04:00:00+00:00,342.0,1900.0,0.0,246.0,60.0,30.0,0.0,12.0,1217.0,-276.0
2023-06-07 05:00:00+00:00,340.0,2165.0,0.0,712.0,147.0,30.0,5.0,10.0,1752.0,223.0
2023-06-07 06:00:00+00:00,340.0,2193.0,0.0,1196.0,404.0,30.0,71.0,6.0,2022.0,1818.0
2023-06-07 07:00:00+00:00,341.0,2214.0,0.0,1242.0,659.0,30.0,264.0,12.0,2169.0,1219.0
2023-06-07 08:00:00+00:00,342.0,2207.0,0.0,846.0,441.0,31.0,450.0,11.0,2127.0,996.0
2023-06-07 09:00:00+00:00,338.0,2226.0,0.0,684.0,150.0,29.0,799.0,7.0,2125.0,734.0
2023-06-07 10:00:00+00:00,337.0,2076.0,0.0,632.0,62.0,27.0,960.0,6.0,2328.0,118.0
2023-06-07 11:00:00+00:00,343.0,2144.0,0.0,620.0,57.0,30.0,1105.0,18.0,2300.0,-4.0
2023-06-07 12:00:00+00:00,347.0,1845.0,0.0,509.0,51.0,30.0,1221.0,24.0,2258.0,-433.0
2023-06-07 13:00:00+00:00,348.0,2115.0,0.0,420.0,51.0,31.0,1160.0,23.0,2218.0,-305.0
2023-06-07 14:00:00+00:00,343.0,2124.0,0.0,263.0,28.0,29.0,984.0,11.0,2033.0,-77.0
2023-06-07 15:00:00+00:00,343.0,2186.0,0.0,254.0,112.0,29.0,810.0,20.0,1700.0,509.0
2023-06-07 16:00:00+00:00,339.0,2195.0,0.0,208.0,277.0,28.0,511.0,21.0,1547.0,465.0
2023-06-07 17:00:00+00:00,344.0,2304.0,0.0,325.0,205.0,30.0,294.0,13.0,1461.0,457.0
2023-06-07 18:00:00+00:00,338.0,2268.0,0.0,893.0,207.0,30.0,142.0,10.0,1224.0,1260.0
2023-06-07 19:00:00+00:00,330.0,2216.0,0.0,1268.0,278.0,30.0,30.0,5.0,1499.0,1933.0
2023-06-07 20:00:00+00:00,341.0,2256.0,0.0,1304.0,204.0,31.0,0.0,4.0,1999.0,1248.0
2023-06-07 21:00:00+00:00,331.0,2198.0,0.0,1050.0,176.0,31.0,0.0,3.0,2047.0,249.0
2023-06-07 22:00:00+00:00,335.0,1610.0,0.0,749.0,143.0,31.0,0.0,6.0,2429.0,112.0
2023-06-07 23:00:00+00:00,344.0,925.0,0.0,412.0,77.0,31.0,0.0,14.0,2676.0,-522.0
2023-06-08 00:00:00+00:00,341.0,862.0,0.0,269.0,139.0,30.0,0.0,21.0,2646.0,-546.0
2023-06-08 01:00:00+00:00,342.0,863.0,0.0,191.0,71.0,31.0,0.0,12.0,2459.0,-752.0
2023-06-08 02:00:00+00:00,338.0,866.0,0.0,192.0,62.0,31.0,0.0,14.0,2426.0,-629.0
2023-06-08 03:00:00+00:00,346.0,774.0,0.0,194.0,51.0,31.0,0.0,21.0,2448.0,-611.0
2023-06-08 04:00:00+00:00,348.0,869.0,0.0,430.0,73.0,30.0,0.0,19.0,2494.0,89.0
2023-06-08 05:00:00+00:00,352.0,832.0,0.0,851.0,128.0,30.0,14.0,20.0,2668.0,468.0
2023-06-08 06:00:00+00:00,354.0,852.0,0.0,977.0,129.0,31.0,113.0,20.0,2775.0,473.0
2023-06-08 07:00:00+00:00,355.0,850.0,0.0,865.0,139.0,31.0,313.0,22.0,2593.0,373.0
2023-06-08 08:00:00+00:00,358.0,833.0,0.0,818.0,124.0,31.0,453.0,24.0,2662.0,243.0
2023-06-08 09:00:00+00:00,356.0,821.0,0.0,526.0,116.0,30.0,614.0,25.0,2715.0,446.0
2023-06-08 10:00:00+00:00,356.0,896.0,0.0,426.0,104.0,30.0,770.0,25.0,2739.0,-309.0
2023-06-08 11:00:00+00:00,355.0,809.0,0.0,358.0,52.0,30.0,896.0,23.0,2857.0,-510.0
2023-06-08 12:00:00+00:00,358.0,801.0,0.0,219.0,102.0,31.0,804.0,19.0,3070.0,-321.0
2023-06-08 13:00:00+00:00,353.0,747.0,0.0,124.0,51.0,30.0,875.0,18.0,3148.0,-374.0
2023-06-08 14:00:00+00:00,349.0,772.0,0.0,130.0,51.0,30.0,954.0,0.0,3033.0,-667.0
2023-06-08 15:00:00+00:00,343.0,850.0,0.0,140.0,50.0,31.0,833.0,0.0,2735.0,-268.0
2023-06-08 16:00:00+00:00,341.0,770.0,0.0,159.0,51.0,31.0,654.0,4.0,2821.0,-117.0
2023-06-08 17:00:00+00:00,347.0,912.0,0.0,513.0,151.0,31.0,425.0,8.0,2917.0,391.0
2023-06-08 18:00:00+00:00,351.0,1106.0,0.0,1036.0,203.0,31.0,157.0,8.0,3019.0,1605.0
2023-06-08 19:00:00+00:00,353.0,1080.0,0.0,1245.0,475.0,31.0,18.0,7.0,2912.0,2107.0
2023-06-08 20:00:00+00:00,346.0,1064.0,0.0,1208.0,404.0,31.0,0.0,16.0,3123.0,1851.0
2023-06-08 21:00:00+00:00,347.0,1080.0,0.0,986.0,136.0,31.0,0.0,25.0,3310.0,763.0
2023-06-08 22:00:00+00:00,347.0,932.0,0.0,656.0,51.0,30.0,0.0,25.0,3395.0,829.0
2023-06-08 23:00:00+00:00,351.0,815.0,0.0,490.0,18.0,30.0,0.0,25.0,3124.0,495.0
2023-06-09 00:00:00+00:00,353.0,865.0,0.0,374.0,17.0,30.0,0.0,23.0,2945.0,4.0
2023-06-09 01:00:00+00:00,354.0,875.0,0.0,276.0,18.0,30.0,0.0,25.0,2654.0,171.0
2023-06-09 02:00:00+00:00,354.0,810.0,0.0,255.0,36.0,30.0,0.0,24.0,2433.0,-76.0
2023-06-09 03:00:00+00:00,351.0,805.0,0.0,252.0,61.0,30.0,0.0,22.0,2374.0,39.0
2023-06-09 04:00:00+00:00,352.0,860.0,0.0,381.0,37.0,30.0,0.0,21.0,2345.0,-20.0
2023-06-09 05:00:00+00:00,357.0,821.0,0.0,874.0,60.0,30.0,15.0,18.0,2201.0,818.0
2023-06-09 06:00:00+00:00,354.0,827.0,0.0,1030.0,121.0,33.0,125.0,18.0,2063.0,640.0
2023-06-09 07:00:00+00:00,352.0,763.0,0.0,884.0,92.0,31.0,271.0,18.0,1960.0,-162.0
2023-06-09 08:00:00+00:00,351.0,779.0,0.0,593.0,28.0,32.0,442.0,22.0,1748.0,-691.0
2023-06-09 09:00:00+00:00,343.0,631.0,0.0,542.0,25.0,33.0,649.0,21.0,1630.0,-476.0
2023-06-09 10:00:00+00:00,342.0,547.0,0.0,492.0,25.0,32.0,831.0,22.0,1775.0,-544.0
2023-06-09 11:00:00+00:00,338.0,558.0,0.0,421.0,33.0,31.0,955.0,21.0,1716.0,-714.0
2023-06-09 12:00:00+00:00,341.0,488.0,0.0,423.0,55.0,32.0,972.0,20.0,1955.0,-838.0
2023-06-09 13:00:00+00:00,331.0,508.0,0.0,422.0,35.0,31.0,993.0,19.0,2011.0,-795.0
2023-06-09 14:00:00+00:00,332.0,492.0,0.0,411.0,28.0,32.0,917.0,18.0,1965.0,-1195.0
2023-06-09 15:00:00+00:00,330.0,491.0,0.0,347.0,26.0,30.0,890.0,15.0,1939.0,-613.0
2023-06-09 16:00:00+00:00,332.0,566.0,0.0,374.0,59.0,29.0,745.0,16.0,1884.0,-424.0
2023-06-09 17:00:00+00:00,337.0,620.0,0.0,646.0,114.0,29.0,507.0,17.0,1641.0,352.0
2023-06-09 18:00:00+00:00,343.0,865.0,0.0,1129.0,626.0,30.0,204.0,18.0,1488.0,2375.0
2023-06-09 19:00:00+00:00,343.0,894.0,0.0,1240.0,489.0,31.0,28.0,14.0,1298.0,2503.0
2023-06-09 20:00:00+00:00,341.0,887.0,0.0,1170.0,509.0,30.0,0.0,8.0,1064.0,2089.0
2023-06-09 21:00:00+00:00,345.0,913.0,0.0,1125.0,514.0,30.0,0.0,5.0,865.0,1686.0
2023-06-09 22:00:00+00:00,348.0,891.0,0.0,830.0,309.0,31.0,0.0,8.0,751.0,861.0
2023-06-09 23:00:00+00:00,344.0,843.0,0.0,757.0,81.0,29.0,0.0,6.0,678.0,32.0
2023-06-10 00:00:00+00:00,342.0,839.0,0.0,568.0,68.0,30.0,0.0,5.0,625.0,-191.0
2023-06-10 01:00:00+00:00,338.0,844.0,0.0,590.0,68.0,30.0,0.0,6.0,611.0,-204.0
2023-06-10 02:00:00+00:00,338.0,597.0,0.0,613.0,68.0,29.0,0.0,3.0,553.0,6.0
2023-06-10 03:00:00+00:00,341.0,460.0,0.0,581.0,141.0,28.0,0.0,4.0,542.0,325.0
2023-06-10 04:00:00+00:00,335.0,506.0,0.0,624.0,140.0,25.0,0.0,5.0,559.0,404.0
2023-06-10 05:00:00+00:00,339.0,506.0,0.0,586.0,351.0,27.0,27.0,6.0,488.0,261.0
2023-06-10 06:00:00+00:00,339.0,506.0,0.0,508.0,309.0,28.0,196.0,4.0,330.0,102.0
2023-06-10 07:00:00+00:00,338.0,471.0,0.0,390.0,272.0,28.0,529.0,2.0,236.0,118.0
2023-06-10 08:00:00+00:00,338.0,415.0,0.0,453.0,280.0,29.0,855.0,2.0,189.0,138.0
2023-06-10 09:00:00+00:00,332.0,410.0,0.0,555.0,288.0,29.0,1052.0,3.0,125.0,-510.0
2023-06-10 10:00:00+00:00,332.0,411.0,0.0,535.0,340.0,29.0,1170.0,3.0,122.0,-854.0
2023-06-10 11:00:00+00:00,347.0,407.0,0.0,511.0,294.0,29.0,1175.0,5.0,189.0,-719.0
2023-06-10 12:00:00+00:00,347.0,474.0,0.0,443.0,232.0,29.0,1226.0,5.0,234.0,-873.0
2023-06-10 13:00:00+00:00,341.0,408.0,0.0,438.0,300.0,30.0,1140.0,3.0,321.0,-927.0
2023-06-10 14:00:00+00:00,338.0,409.0,0.0,432.0,309.0,29.0,1103.0,2.0,381.0,-1072.0
2023-06-10 15:00:00+00:00,340.0,408.0,0.0,430.0,339.0,30.0,1030.0,1.0,434.0,-1036.0
2023-06-10 16:00:00+00:00,338.0,408.0,0.0,309.0,285.0,30.0,830.0,0.0,494.0,-133.0
2023-06-10 17:00:00+00:00,339.0,548.0,0.0,347.0,338.0,29.0,587.0,0.0,568.0,505.0
2023-06-10 18:00:00+00:00,342.0,603.0,0.0,799.0,467.0,29.0,266.0,0.0,594.0,1271.0
2023-06-10 19:00:00+00:00,344.0,691.0,0.0,1148.0,799.0,29.0,49.0,0.0,619.0,2370.0
2023-06-10 20:00:00+00:00,344.0,710.0,0.0,1230.0,751.0,29.0,0.0,0.0,539.0,2504.0
2023-06-10 21:00:00+00:00,343.0,622.0,0.0,1126.0,433.0,29.0,0.0,0.0,390.0,1569.0
2023-06-10 22:00:00+00:00,347.0,586.0,0.0,750.0,136.0,29.0,0.0,0.0,324.0,398.0
2023-06-10 23:00:00+00:00,347.0,396.0,0.0,523.0,104.0,29.0,0.0,0.0,276.0,253.0
2023-06-11 00:00:00+00:00,346.0,278.0,0.0,386.0,72.0,29.0,0.0,0.0,150.0,262.0
2023-06-11 01:00:00+00:00,346.0,193.0,0.0,404.0,138.0,30.0,0.0,0.0,100.0,265.0
2023-06-11 02:00:00+00:00,351.0,178.0,0.0,334.0,346.0,30.0,0.0,0.0,92.0,-97.0
2023-06-11 03:00:00+00:00,346.0,182.0,0.0,261.0,301.0,29.0,0.0,0.0,88.0,255.0
2023-06-11 04:00:00+00:00,349.0,181.0,0.0,242.0,288.0,28.0,0.0,1.0,84.0,244.0
2023-06-11 05:00:00+00:00,348.0,187.0,0.0,519.0,41.0,28.0,35.0,1.0,82.0,18.0
2023-06-11 06:00:00+00:00,352.0,178.0,0.0,672.0,29.0,29.0,201.0,2.0,60.0,-710.0
2023-06-11 07:00:00+00:00,350.0,176.0,0.0,536.0,40.0,29.0,507.0,1.0,56.0,-646.0
2023-06-11 08:00:00+00:00,352.0,175.0,0.0,567.0,29.0,29.0,908.0,1.0,47.0,-767.0
2023-06-11 09:00:00+00:00,329.0,174.0,0.0,733.0,72.0,30.0,1179.0,1.0,90.0,-304.0
2023-06-11 10:00:00+00:00,331.0,175.0,0.0,725.0,97.0,29.0,1342.0,1.0,177.0,-347.0
2023-06-11 11:00:00+00:00,326.0,180.0,0.0,706.0,106.0,29.0,1449.0,1.0,252.0,-360.0
2023-06-11 12:00:00+00:00,329.0,182.0,0.0,624.0,93.0,29.0,1458.0,1.0,363.0,-577.0
2023-06-11 13:00:00+00:00,330.0,183.0,0.0,329.0,203.0,29.0,1420.0,1.0,530.0,-959.0
2023-06-11 14:00:00+00:00,324.0,183.0,0.0,308.0,236.0,28.0,1373.0,1.0,713.0,-1164.0
2023-06-11 15:00:00+00:00,326.0,183.0,0.0,302.0,272.0,29.0,1268.0,1.0,839.0,-1302.0
2023-06-11 16:00:00+00:00,327.0,221.0,0.0,275.0,250.0,28.0,1007.0,1.0,848.0,-839.0
2023-06-11 17:00:00+00:00,332.0,334.0,0.0,158.0,261.0,29.0,634.0,1.0,848.0,-75.0
2023-06-11 18:00:00+00:00,331.0,508.0,0.0,347.0,412.0,29.0,212.0,1.0,743.0,1975.0
2023-06-11 19:00:00+00:00,341.0,730.0,0.0,723.0,758.0,29.0,33.0,1.0,641.0,2299.0
2023-06-11 20:00:00+00:00,348.0,956.0,0.0,783.0,688.0,30.0,0.0,1.0,549.0,1990.0
2023-06-11 21:00:00+00:00,345.0,1113.0,0.0,782.0,819.0,30.0,0.0,2.0,299.0,1496.0
2023-06-11 22:00:00+00:00,346.0,1297.0,0.0,753.0,140.0,30.0,0.0,3.0,195.0,447.0
2023-06-11 23:00:00+00:00,349.0,1548.0,0.0,725.0,127.0,30.0,0.0,3.0,162.0,74.0
2023-06-12 00:00:00+00:00,345.0,1761.0,0.0,533.0,107.0,29.0,0.0,3.0,130.0,1.0
2023-06-12 01:00:00+00:00,327.0,1883.0,0.0,501.0,73.0,21.0,0.0,3.0,107.0,-13.0
2023-06-12 02:00:00+00:00,316.0,1906.0,0.0,341.0,128.0,13.0,0.0,1.0,68.0,-17.0
2023-06-12 03:00:00+00:00,307.0,1881.0,0.0,385.0,424.0,13.0,0.0,1.0,83.0,13.0
2023-06-12 04:00:00+00:00,306.0,1909.0,0.0,629.0,508.0,12.0,0.0,3.0,89.0,634.0
2023-06-12 05:00:00+00:00,304.0,1898.0,0.0,995.0,591.0,12.0,30.0,4.0,110.0,1109.0
2023-06-12 06:00:00+00:00,306.0,1935.0,0.0,986.0,283.0,13.0,233.0,1.0,150.0,620.0
2023-06-12 07:00:00+00:00,300.0,2013.0,0.0,811.0,111.0,12.0,496.0,1.0,131.0,668.0
2023-06-12 08:00:00+00:00,308.0,2123.0,0.0,620.0,113.0,13.0,790.0,0.0,141.0,-358.0
2023-06-12 09:00:00+00:00,313.0,1999.0,0.0,547.0,50.0,13.0,1029.0,0.0,164.0,-213.0
2023-06-12 10:00:00+00:00,305.0,1988.0,0.0,469.0,18.0,12.0,1244.0,0.0,222.0,-305.0
2023-06-12 11:00:00+00:00,315.0,2033.0,0.0,331.0,18.0,13.0,1354.0,0.0,355.0,-914.0
2023-06-12 12:00:00+00:00,317.0,2070.0,0.0,438.0,18.0,13.0,1265.0,0.0,526.0,-850.0
2023-06-12 13:00:00+00:00,315.0,1902.0,0.0,372.0,18.0,14.0,1225.0,0.0,602.0,-700.0
2023-06-12 14:00:00+00:00,318.0,1874.0,0.0,245.0,18.0,15.0,1103.0,0.0,977.0,-411.0
2023-06-12 15:00:00+00:00,319.0,2011.0,0.0,218.0,50.0,16.0,1082.0,0.0,1106.0,-63.0
2023-06-12 16:00:00+00:00,325.0,2022.0,0.0,254.0,50.0,15.0,865.0,0.0,1052.0,-48.0
2023-06-12 17:00:00+00:00,330.0,2100.0,0.0,387.0,80.0,15.0,517.0,1.0,1229.0,247.0
2023-06-12 18:00:00+00:00,332.0,2228.0,0.0,721.0,312.0,16.0,213.0,1.0,1252.0,1581.0
2023-06-12 19:00:00+00:00,337.0,2208.0,0.0,1332.0,874.0,16.0,33.0,0.0,1061.0,2204.0
2023-06-12 20:00:00+00:00,338.0,2225.0,0.0,1365.0,955.0,16.0,0.0,0.0,953.0,1884.0
2023-06-12 21:00:00+00:00,337.0,2234.0,0.0,705.0,377.0,16.0,0.0,0.0,821.0,411.0
2023-06-12 22:00:00+00:00,337.0,2234.0,0.0,687.0,165.0,16.0,0.0,0.0,719.0,229.0
2023-06-12 23:00:00+00:00,341.0,2163.0,0.0,594.0,58.0,16.0,0.0,0.0,633.0,115.0
2023-06-13 00:00:00+00:00,339.0,2262.0,0.0,746.0,18.0,16.0,0.0,3.0,627.0,112.0
2023-06-13 01:00:00+00:00,340.0,2196.0,0.0,826.0,18.0,16.0,0.0,5.0,733.0,49.0
2023-06-13 02:00:00+00:00,339.0,2185.0,0.0,792.0,22.0,16.0,0.0,13.0,871.0,-15.0
2023-06-13 03:00:00+00:00,331.0,2238.0,0.0,933.0,93.0,16.0,0.0,21.0,966.0,47.0
2023-06-13 04:00:00+00:00,321.0,2199.0,0.0,1364.0,87.0,16.0,0.0,12.0,1063.0,293.0
2023-06-13 05:00:00+00:00,314.0,2158.0,0.0,1346.0,107.0,16.0,27.0,11.0,1106.0,898.0
2023-06-13 06:00:00+00:00,307.0,2238.0,0.0,1200.0,101.0,15.0,212.0,10.0,993.0,509.0
2023-06-13 07:00:00+00:00,297.0,2189.0,0.0,768.0,77.0,15.0,535.0,7.0,949.0,-256.0
2023-06-13 08:00:00+00:00,301.0,1962.0,0.0,449.0,60.0,16.0,816.0,8.0,994.0,-349.0
2023-06-13 09:00:00+00:00,305.0,1879.0,0.0,415.0,18.0,15.0,1083.0,12.0,985.0,-209.0
2023-06-13 10:00:00+00:00,304.0,1802.0,0.0,394.0,18.0,16.0,1172.0,12.0,989.0,234.0
2023-06-13 11:00:00+00:00,304.0,1874.0,0.0,403.0,18.0,16.0,1245.0,13.0,1224.0,-248.0
2023-06-13 12:00:00+00:00,299.0,1623.0,0.0,280.0,18.0,15.0,1299.0,13.0,1487.0,-726.0
2023-06-13 13:00:00+00:00,303.0,1569.0,0.0,311.0,18.0,15.0,1288.0,13.0,1662.0,-638.0
2023-06-13 14:00:00+00:00,302.0,1410.0,0.0,241.0,18.0,15.0,1244.0,16.0,1761.0,-1014.0
2023-06-13 15:00:00+00:00,300.0,1406.0,0.0,254.0,18.0,15.0,1180.0,15.0,1943.0,-1295.0
2023-06-13 16:00:00+00:00,300.0,1348.0,0.0,253.0,49.0,15.0,975.0,13.0,2207.0,-1325.0
2023-06-13 17:00:00+00:00,298.0,1491.0,0.0,261.0,75.0,14.0,654.0,15.0,2410.0,-1044.0
2023-06-13 18:00:00+00:00,298.0,1808.0,0.0,663.0,113.0,15.0,279.0,16.0,2494.0,-574.0
2023-06-13 19:00:00+00:00,299.0,1905.0,0.0,1109.0,237.0,15.0,43.0,14.0,2503.0,689.0
2023-06-13 20:00:00+00:00,306.0,1919.0,0.0,992.0,169.0,15.0,0.0,14.0,2194.0,1414.0
2023-06-13 21:00:00+00:00,309.0,1919.0,0.0,684.0,114.0,16.0,0.0,14.0,1898.0,623.0
2023-06-13 22:00:00+00:00,305.0,1913.0,0.0,863.0,50.0,16.0,0.0,10.0,1726.0,240.0
2023-06-13 23:00:00+00:00,309.0,1765.0,0.0,764.0,50.0,16.0,0.0,8.0,1489.0,0.0
2023-06-14 00:00:00+00:00,307.0,1679.0,0.0,505.0,51.0,16.0,0.0,5.0,1254.0,204.0
2023-06-14 01:00:00+00:00,310.0,1613.0,0.0,461.0,104.0,16.0,0.0,6.0,1065.0,151.0
2023-06-14 02:00:00+00:00,307.0,1606.0,0.0,451.0,97.0,16.0,0.0,5.0,997.0,-229.0
2023-06-14 03:00:00+00:00,307.0,1605.0,0.0,536.0,105.0,16.0,0.0,4.0,920.0,-24.0
2023-06-14 04:00:00+00:00,301.0,1636.0,0.0,782.0,88.0,16.0,0.0,4.0,859.0,285.0
2023-06-14 05:00:00+00:00,301.0,1596.0,0.0,917.0,73.0,15.0,34.0,3.0,822.0,893.0
2023-06-14 06:00:00+00:00,303.0,1494.0,0.0,786.0,73.0,16.0,250.0,2.0,751.0,47.0
2023-06-14 07:00:00+00:00,301.0,1368.0,0.0,645.0,29.0,15.0,635.0,0.0,585.0,-368.0
2023-06-14 08:00:00+00:00,296.0,1411.0,0.0,498.0,40.0,15.0,1007.0,0.0,386.0,-716.0
2023-06-14 09:00:00+00:00,298.0,1379.0,0.0,372.0,253.0,15.0,1273.0,0.0,285.0,-257.0
2023-06-14 10:00:00+00:00,298.0,1207.0,0.0,430.0,98.0,15.0,1453.0,0.0,215.0,23.0
2023-06-14 11:00:00+00:00,297.0,1138.0,0.0,391.0,71.0,15.0,1534.0,0.0,241.0,-64.0
2023-06-14 12:00:00+00:00,305.0,1027.0,0.0,490.0,52.0,16.0,1549.0,0.0,299.0,-247.0
2023-06-14 13:00:00+00:00,300.0,1167.0,0.0,352.0,304.0,14.0,1530.0,1.0,398.0,-264.0
2023-06-14 14:00:00+00:00,299.0,1197.0,0.0,397.0,99.0,12.0,1452.0,2.0,514.0,-274.0
