,Fossil Brown coal/Lignite,Hydro Water Reservoir,Other renewable,Solar,Wind Onshore
2024-06-14 21:00:00+00:00,0.0,62.77,,,0.83
2024-06-14 22:00:00+00:00,0.0,84.56,,,1.61
2024-06-14 23:00:00+00:00,0.0,55.44,,,0.5
2024-06-15 00:00:00+00:00,0.0,34.76,,,0.0
2024-06-15 01:00:00+00:00,0.0,0.0,,,0.0
2024-06-15 02:00:00+00:00,0.0,0.0,,,0.0
2024-06-15 03:00:00+00:00,0.0,0.0,,,0.0
2024-06-15 04:00:00+00:00,0.0,0.0,,,0.0
2024-06-15 05:00:00+00:00,0.0,0.0,,,0.0
2024-06-15 06:00:00+00:00,0.0,0.0,,,0.0
2024-06-15 07:00:00+00:00,0.0,0.43,,,0.0
2024-06-15 08:00:00+00:00,0.0,96.54,,,0.0
2024-06-15 09:00:00+00:00,0.0,76.95,,,9.64
2024-06-15 10:00:00+00:00,0.0,23.45,,,9.45
2024-06-15 11:00:00+00:00,0.0,22.32,,,11.19
2024-06-15 12:00:00+00:00,0.0,23.9,,,10.15
2024-06-15 13:00:00+00:00,0.0,50.25,,,9.86
2024-06-15 14:00:00+00:00,0.0,0.02,,,7.8
2024-06-15 15:00:00+00:00,0.0,0.54,,,10.25
2024-06-15 16:00:00+00:00,0.0,81.58,,,7.2
2024-06-15 17:00:00+00:00,0.0,172.28,,,2.76
2024-06-15 18:00:00+00:00,0.0,184.35,,,2.95
2024-06-15 19:00:00+00:00,0.0,186.98,,,0.59
2024-06-15 20:00:00+00:00,0.0,161.49,,,0.0
2024-06-15 21:00:00+00:00,0.0,55.86,,,0.76
2024-06-15 22:00:00+00:00,0.0,56.29,,,0.21
2024-06-15 23:00:00+00:00,0.0,50.04,,,0.55
2024-06-16 00:00:00+00:00,0.0,0.02,,,0.05
2024-06-16 01:00:00+00:00,0.0,0.0,,,0.0
2024-06-16 02:00:00+00:00,0.0,0.0,,,0.0
2024-06-16 03:00:00+00:00,0.0,0.0,,,0.0
2024-06-16 04:00:00+00:00,0.0,0.0,,,0.61
2024-06-16 05:00:00+00:00,0.0,0.0,,,0.13
2024-06-16 06:00:00+00:00,0.0,0.0,,,0.17
2024-06-16 07:00:00+00:00,0.0,0.0,,,0.17
2024-06-16 08:00:00+00:00,0.0,0.0,,,0.0
2024-06-16 09:00:00+00:00,0.0,0.0,,,0.06
2024-06-16 10:00:00+00:00,0.0,0.0,,,3.25
2024-06-16 11:00:00+00:00,0.0,0.0,,,9.89
2024-06-16 12:00:00+00:00,0.0,0.0,,,4.73
2024-06-16 13:00:00+00:00,0.0,0.0,,,8.96
2024-06-16 14:00:00+00:00,0.0,0.0,,,10.46
2024-06-16 15:00:00+00:00,0.0,1.13,,,17.56
2024-06-16 16:00:00+00:00,0.0,154.13,,,9.8
2024-06-16 17:00:00+00:00,0.0,154.61,,,15.06
2024-06-16 18:00:00+00:00,0.0,182.18,,,7.85
2024-06-16 19:00:00+00:00,0.0,187.59,,,1.15
2024-06-16 20:00:00+00:00,0.0,166.78,,,1.24
2024-06-16 21:00:00+00:00,0.0,134.54,,,7.61
2024-06-16 22:00:00+00:00,0.0,20.23,,,8.97
2024-06-16 23:00:00+00:00,0.0,0.0,,,3.58
2024-06-17 00:00:00+00:00,0.0,0.0,,,0.81
2024-06-17 01:00:00+00:00,0.0,0.0,,,0.13
2024-06-17 02:00:00+00:00,0.0,0.0,,,2.47
2024-06-17 03:00:00+00:00,0.0,0.44,,,0.18
2024-06-17 04:00:00+00:00,0.0,104.29,,,1.51
2024-06-17 05:00:00+00:00,0.0,143.39,,,2.21
2024-06-17 06:00:00+00:00,0.0,181.14,,,0.86
2024-06-17 07:00:00+00:00,0.0,42.08,,,0.0
2024-06-17 08:00:00+00:00,0.0,1.22,,,0.0
2024-06-17 09:00:00+00:00,0.0,0.0,,,0.48
2024-06-17 10:00:00+00:00,0.0,0.0,,,1.17
2024-06-17 11:00:00+00:00,0.0,0.0,,,1.37
2024-06-17 12:00:00+00:00,0.0,0.0,,,2.46
2024-06-17 13:00:00+00:00,0.0,78.51,,,2.71
2024-06-17 14:00:00+00:00,0.0,133.8,,,5.19
2024-06-17 15:00:00+00:00,0.0,262.02,,,15.32
2024-06-17 16:00:00+00:00,0.0,414.21,,,12.8
2024-06-17 17:00:00+00:00,0.0,381.56,,,20.44
2024-06-17 18:00:00+00:00,0.0,408.59,,,17.21
2024-06-17 19:00:00+00:00,0.0,382.63,,,6.43
2024-06-17 20:00:00+00:00,0.0,366.78,,,3.7
2024-06-17 21:00:00+00:00,0.0,284.29,,,1.61
2024-06-17 22:00:00+00:00,0.0,150.16,,,0.02
2024-06-17 23:00:00+00:00,0.0,53.3,,,1.0
2024-06-18 00:00:00+00:00,0.0,42.59,,,1.13
2024-06-18 01:00:00+00:00,0.0,35.99,,,2.48
2024-06-18 02:00:00+00:00,0.0,0.4,,,2.18
2024-06-18 03:00:00+00:00,0.0,71.02,,,0.58
2024-06-18 04:00:00+00:00,0.0,105.34,,,0.4
2024-06-18 05:00:00+00:00,0.0,155.61,,,0.35
2024-06-18 06:00:00+00:00,0.0,198.48,,,0.0
2024-06-18 07:00:00+00:00,0.0,187.15,,,0.0
2024-06-18 08:00:00+00:00,0.0,13.25,,,0.1
2024-06-18 09:00:00+00:00,0.0,0.04,,,2.15
2024-06-18 10:00:00+00:00,0.0,0.0,,,4.83
2024-06-18 11:00:00+00:00,0.0,0.0,,,3.71
2024-06-18 12:00:00+00:00,0.0,0.64,,,5.96
2024-06-18 13:00:00+00:00,0.0,37.05,,,9.63
2024-06-18 14:00:00+00:00,0.0,151.14,,,5.96
2024-06-18 15:00:00+00:00,0.0,249.29,,,2.6
2024-06-18 16:00:00+00:00,25.8,336.36,,,5.31
2024-06-18 17:00:00+00:00,84.48,324.88,,,2.58
2024-06-18 18:00:00+00:00,136.18,270.16,,,2.63
2024-06-18 19:00:00+00:00,139.7,259.84,,,0.2
2024-06-18 20:00:00+00:00,159.34,74.49,,,0.0
2024-06-18 21:00:00+00:00,190.85,32.51,,,0.0
2024-06-18 22:00:00+00:00,196.74,59.27,,,0.0
2024-06-18 23:00:00+00:00,197.12,23.12,,,0.0
2024-06-19 00:00:00+00:00,198.33,0.02,,,0.81
2024-06-19 01:00:00+00:00,197.62,0.0,,,0.0
2024-06-19 02:00:00+00:00,199.16,0.0,,,1.8
2024-06-19 03:00:00+00:00,196.85,0.63,,,0.17
2024-06-19 04:00:00+00:00,196.57,22.69,,,0.0
2024-06-19 05:00:00+00:00,196.79,73.84,,,0.0
2024-06-19 06:00:00+00:00,197.4,108.4,,,0.0
2024-06-19 07:00:00+00:00,197.12,0.0,,,0.0
2024-06-19 08:00:00+00:00,195.58,0.0,,,0.0
2024-06-19 09:00:00+00:00,195.91,0.0,,,0.0
2024-06-19 10:00:00+00:00,196.35,0.0,,,0.0
2024-06-19 11:00:00+00:00,196.57,0.0,,,0.0
2024-06-19 12:00:00+00:00,195.09,0.0,,,0.05
2024-06-19 13:00:00+00:00,196.41,0.37,,,5.06
2024-06-19 14:00:00+00:00,197.29,35.99,,,3.85
2024-06-19 15:00:00+00:00,196.57,173.65,,,4.46
2024-06-19 16:00:00+00:00,196.08,181.52,,,0.72
2024-06-19 17:00:00+00:00,196.24,181.62,,,0.62
2024-06-19 18:00:00+00:00,196.3,181.21,,,4.74
2024-06-19 19:00:00+00:00,196.02,171.17,,,18.97
2024-06-19 20:00:00+00:00,195.86,151.54,,,8.62
2024-06-19 21:00:00+00:00,197.45,126.9,,,0.0
2024-06-19 22:00:00+00:00,198.72,75.72,,,0.41
2024-06-19 23:00:00+00:00,198.28,35.45,,,0.0
2024-06-20 00:00:00+00:00,197.67,0.29,,,1.02
2024-06-20 01:00:00+00:00,198.0,0.0,,,6.34
2024-06-20 02:00:00+00:00,198.72,0.0,,,3.55
2024-06-20 03:00:00+00:00,198.44,0.48,,,0.48
2024-06-20 04:00:00+00:00,198.0,29.78,,,0.74
2024-06-20 05:00:00+00:00,198.33,73.8,,,11.55
2024-06-20 06:00:00+00:00,199.49,108.19,,,22.89
2024-06-20 07:00:00+00:00,199.76,0.02,,,15.69
2024-06-20 08:00:00+00:00,198.44,0.43,,,12.41
2024-06-20 09:00:00+00:00,196.9,112.51,,,16.24
2024-06-20 10:00:00+00:00,195.58,112.45,,,14.22
2024-06-20 11:00:00+00:00,197.18,0.84,,,13.0
2024-06-20 12:00:00+00:00,181.5,26.82,,,13.33
2024-06-20 13:00:00+00:00,187.66,108.45,,,10.68
2024-06-20 14:00:00+00:00,198.0,115.01,,,10.0
2024-06-20 15:00:00+00:00,197.4,206.46,,,16.49
2024-06-20 16:00:00+00:00,196.79,194.6,,,21.06
2024-06-20 17:00:00+00:00,197.01,334.97,,,22.97
2024-06-20 18:00:00+00:00,198.0,339.27,,,14.56
2024-06-20 19:00:00+00:00,197.45,322.77,,,24.2
2024-06-20 20:00:00+00:00,197.67,165.08,,,47.25
2024-06-20 21:00:00+00:00,198.06,119.63,,,59.06
2024-06-20 22:00:00+00:00,198.66,60.79,,,53.65
2024-06-20 23:00:00+00:00,198.39,0.0,,,55.46
2024-06-21 00:00:00+00:00,198.28,0.0,,,55.59
2024-06-21 01:00:00+00:00,198.17,0.0,,,70.03
2024-06-21 02:00:00+00:00,198.77,0.0,,,61.55
2024-06-21 03:00:00+00:00,198.33,0.26,,,40.6
2024-06-21 04:00:00+00:00,198.28,25.76,,,27.65
2024-06-21 05:00:00+00:00,198.17,79.71,,,25.14
2024-06-21 06:00:00+00:00,198.39,128.63,,,30.65
2024-06-21 07:00:00+00:00,198.33,101.81,,,39.98
2024-06-21 08:00:00+00:00,197.01,110.15,,,25.94
2024-06-21 09:00:00+00:00,198.99,161.46,,,10.34
2024-06-21 10:00:00+00:00,192.89,88.8,,,0.19
2024-06-21 11:00:00+00:00,178.59,13.03,,,0.0
2024-06-21 12:00:00+00:00,180.35,84.28,,,0.0
2024-06-21 13:00:00+00:00,192.5,203.77,,,0.4
2024-06-21 14:00:00+00:00,192.89,269.77,,,0.0
2024-06-21 15:00:00+00:00,192.94,248.0,,,0.29
2024-06-21 16:00:00+00:00,192.34,248.62,,,0.45
2024-06-21 17:00:00+00:00,193.6,389.77,,,0.48
2024-06-21 18:00:00+00:00,195.86,408.37,,,0.0
2024-06-21 19:00:00+00:00,197.67,402.59,,,0.0
2024-06-21 20:00:00+00:00,199.1,390.53,,,0.0
2024-06-21 21:00:00+00:00,199.21,393.61,,,0.0
2024-06-21 22:00:00+00:00,200.09,138.29,,,0.0
2024-06-21 23:00:00+00:00,199.98,0.17,,,0.0
2024-06-22 00:00:00+00:00,199.6,0.0,,,0.0
2024-06-22 01:00:00+00:00,199.71,0.0,,,0.0
2024-06-22 02:00:00+00:00,200.26,0.0,,,0.0
2024-06-22 03:00:00+00:00,200.26,0.0,,,0.0
2024-06-22 04:00:00+00:00,199.93,0.0,,,0.0
2024-06-22 05:00:00+00:00,199.54,0.0,,,0.63
2024-06-22 06:00:00+00:00,200.09,11.07,,,0.19
2024-06-22 07:00:00+00:00,200.15,71.96,,,2.48
2024-06-22 08:00:00+00:00,199.32,30.05,,,8.22
2024-06-22 09:00:00+00:00,197.95,47.24,,,11.96
2024-06-22 10:00:00+00:00,197.78,104.6,,,13.78
2024-06-22 11:00:00+00:00,198.28,113.59,,,13.0
2024-06-22 12:00:00+00:00,196.19,98.06,,,12.84
2024-06-22 13:00:00+00:00,196.46,121.14,,,14.3
2024-06-22 14:00:00+00:00,196.24,146.77,,,15.43
2024-06-22 15:00:00+00:00,196.08,194.96,,,15.82
2024-06-22 16:00:00+00:00,195.75,289.44,,,15.27
2024-06-22 17:00:00+00:00,195.53,343.05,,,10.01
2024-06-22 18:00:00+00:00,196.79,391.77,,,4.89
2024-06-22 19:00:00+00:00,197.45,378.01,,,1.87
2024-06-22 20:00:00+00:00,198.06,344.99,,,0.51
2024-06-22 21:00:00+00:00,197.73,230.17,,,0.8
2024-06-22 22:00:00+00:00,198.06,128.47,,,2.93
2024-06-22 23:00:00+00:00,197.84,0.22,,,4.13
2024-06-23 00:00:00+00:00,197.67,0.0,,,4.24
2024-06-23 01:00:00+00:00,197.34,0.0,,,3.67
2024-06-23 02:00:00+00:00,198.11,0.0,,,5.62
2024-06-23 03:00:00+00:00,198.22,0.0,,,1.63
2024-06-23 04:00:00+00:00,197.73,0.0,,,0.75
2024-06-23 05:00:00+00:00,198.22,0.0,,,0.2
2024-06-23 06:00:00+00:00,199.1,0.0,,,3.25
2024-06-23 07:00:00+00:00,199.05,0.0,,,3.5
2024-06-23 08:00:00+00:00,198.0,0.0,,,4.22
2024-06-23 09:00:00+00:00,196.9,0.0,,,5.99
2024-06-23 10:00:00+00:00,198.99,0.0,,,6.32
2024-06-23 11:00:00+00:00,199.16,0.0,,,8.22
2024-06-23 12:00:00+00:00,198.22,0.0,,,10.68
2024-06-23 13:00:00+00:00,197.73,0.0,,,15.82
2024-06-23 14:00:00+00:00,198.06,0.52,,,18.74
2024-06-23 15:00:00+00:00,198.39,132.73,,,18.12
2024-06-23 16:00:00+00:00,197.73,190.02,,,15.17
2024-06-23 17:00:00+00:00,198.39,207.83,,,5.96
2024-06-23 18:00:00+00:00,196.57,223.65,,,0.35
2024-06-23 19:00:00+00:00,198.0,221.23,,,9.82
2024-06-23 20:00:00+00:00,195.64,203.85,,,4.79
2024-06-23 21:00:00+00:00,195.42,165.8,,,1.15
2024-06-23 22:00:00+00:00,197.01,112.35,,,6.01
2024-06-23 23:00:00+00:00,197.01,0.48,,,12.91
2024-06-24 00:00:00+00:00,197.01,0.0,,,7.41
2024-06-24 01:00:00+00:00,196.57,0.0,,,12.4
2024-06-24 02:00:00+00:00,197.07,0.0,,,27.71
2024-06-24 03:00:00+00:00,197.73,0.32,,,14.3
2024-06-24 04:00:00+00:00,198.83,44.14,,,8.18
2024-06-24 05:00:00+00:00,198.33,105.43,,,7.58
2024-06-24 06:00:00+00:00,199.43,151.72,,,5.51
2024-06-24 07:00:00+00:00,199.16,159.82,,,4.65
2024-06-24 08:00:00+00:00,198.66,32.83,,,0.79
2024-06-24 09:00:00+00:00,198.28,98.18,,,0.33
2024-06-24 10:00:00+00:00,198.11,56.27,,,0.26
2024-06-24 11:00:00+00:00,197.67,65.64,,,0.11
2024-06-24 12:00:00+00:00,197.51,72.98,,,2.85
2024-06-24 13:00:00+00:00,197.07,63.47,,,19.59
2024-06-24 14:00:00+00:00,198.06,234.23,,,19.2
2024-06-24 15:00:00+00:00,197.51,239.37,,,11.8
2024-06-24 16:00:00+00:00,197.23,233.39,,,15.91
2024-06-24 17:00:00+00:00,198.0,381.64,,,7.54
2024-06-24 18:00:00+00:00,197.67,384.79,,,1.92
2024-06-24 19:00:00+00:00,197.95,381.35,,,0.25
2024-06-24 20:00:00+00:00,197.67,212.16,,,0.0
2024-06-24 21:00:00+00:00,197.45,174.83,,,0.13
2024-06-24 22:00:00+00:00,198.17,109.43,,,0.12
2024-06-24 23:00:00+00:00,198.83,58.38,,,3.23
2024-06-25 00:00:00+00:00,198.06,35.35,,,4.96
2024-06-25 01:00:00+00:00,197.56,19.44,,,10.4
2024-06-25 02:00:00+00:00,197.89,17.52,,,5.55
2024-06-25 03:00:00+00:00,198.11,17.02,,,9.27
2024-06-25 04:00:00+00:00,197.89,39.27,,,34.72
2024-06-25 05:00:00+00:00,198.06,54.62,,,28.39
2024-06-25 06:00:00+00:00,198.11,68.92,,,10.56
2024-06-25 07:00:00+00:00,197.89,129.94,,,8.52
2024-06-25 08:00:00+00:00,197.18,1.06,,,14.78
2024-06-25 09:00:00+00:00,197.51,0.0,,,20.94
2024-06-25 10:00:00+00:00,198.0,0.0,,,13.98
2024-06-25 11:00:00+00:00,197.78,0.0,,,8.32
2024-06-25 12:00:00+00:00,197.95,0.0,,,10.43
2024-06-25 13:00:00+00:00,197.73,0.83,,,27.85
2024-06-25 14:00:00+00:00,198.0,199.01,,,3.36
2024-06-25 15:00:00+00:00,198.22,203.28,,,0.53
2024-06-25 16:00:00+00:00,197.78,346.32,,,0.95
2024-06-25 17:00:00+00:00,198.11,410.48,,,1.26
2024-06-25 18:00:00+00:00,198.72,423.53,,,1.56
2024-06-25 19:00:00+00:00,198.88,395.5,,,15.34
2024-06-25 20:00:00+00:00,197.95,162.28,,,42.71
2024-06-25 21:00:00+00:00,197.78,130.65,,,48.93
2024-06-25 22:00:00+00:00,198.55,20.19,,,54.45
2024-06-25 23:00:00+00:00,198.66,0.0,,,51.55
2024-06-26 00:00:00+00:00,198.06,0.0,,,54.48
2024-06-26 01:00:00+00:00,197.95,0.0,,,47.33
2024-06-26 02:00:00+00:00,198.28,0.0,,,57.93
2024-06-26 03:00:00+00:00,199.05,0.17,,,52.16
2024-06-26 04:00:00+00:00,198.83,10.51,,,38.94
2024-06-26 05:00:00+00:00,198.61,51.98,,,55.2
2024-06-26 06:00:00+00:00,199.05,74.14,,,58.18
2024-06-26 07:00:00+00:00,198.39,30.76,,,32.0
2024-06-26 08:00:00+00:00,197.95,0.02,,,18.4
2024-06-26 09:00:00+00:00,197.67,0.0,,,46.62
2024-06-26 10:00:00+00:00,196.85,0.0,,,51.67
2024-06-26 11:00:00+00:00,198.94,0.0,,,62.11
2024-06-26 12:00:00+00:00,197.89,0.0,,,55.54
2024-06-26 13:00:00+00:00,198.61,0.0,,,52.7
2024-06-26 14:00:00+00:00,198.0,0.69,,,45.87
2024-06-26 15:00:00+00:00,197.29,146.59,,,50.83
2024-06-26 16:00:00+00:00,197.12,144.81,,,50.07
2024-06-26 17:00:00+00:00,198.0,297.07,,,55.04
2024-06-26 18:00:00+00:00,198.22,314.84,,,40.8
2024-06-26 19:00:00+00:00,198.94,299.06,,,29.27
2024-06-26 20:00:00+00:00,198.66,122.31,,,56.31
2024-06-26 21:00:00+00:00,198.72,96.63,,,53.05
2024-06-26 22:00:00+00:00,198.61,0.17,,,74.88
2024-06-26 23:00:00+00:00,198.77,0.0,,,55.47
2024-06-27 00:00:00+00:00,198.06,0.0,,,53.4
2024-06-27 01:00:00+00:00,198.06,0.0,,,71.13
2024-06-27 02:00:00+00:00,198.55,0.0,,,55.37
2024-06-27 03:00:00+00:00,198.66,0.47,,,29.23
2024-06-27 04:00:00+00:00,198.11,15.0,,,18.1
2024-06-27 05:00:00+00:00,198.55,60.76,,,8.27
2024-06-27 06:00:00+00:00,198.66,96.76,,,14.51
2024-06-27 07:00:00+00:00,198.06,0.26,,,26.46
2024-06-27 08:00:00+00:00,197.56,0.0,,,22.64
2024-06-27 09:00:00+00:00,197.95,0.0,,,22.38
2024-06-27 10:00:00+00:00,198.11,0.0,,,6.62
2024-06-27 11:00:00+00:00,198.33,0.0,,,8.46
2024-06-27 12:00:00+00:00,197.45,0.0,,,3.84
2024-06-27 13:00:00+00:00,197.23,0.0,,,10.74
2024-06-27 14:00:00+00:00,198.39,0.74,,,9.79
2024-06-27 15:00:00+00:00,198.11,143.3,,,2.64
2024-06-27 16:00:00+00:00,198.5,323.11,,,1.16
2024-06-27 17:00:00+00:00,198.22,391.27,,,1.61
2024-06-27 18:00:00+00:00,198.61,400.85,,,2.17
2024-06-27 19:00:00+00:00,198.66,350.96,,,0.03
2024-06-27 20:00:00+00:00,198.72,136.27,,,0.0
2024-06-27 21:00:00+00:00,199.05,108.78,,,0.0
2024-06-27 22:00:00+00:00,198.72,54.83,,,1.21
2024-06-27 23:00:00+00:00,198.22,24.01,,,2.44
2024-06-28 00:00:00+00:00,198.28,0.0,,,12.99
2024-06-28 01:00:00+00:00,198.28,0.0,,,13.27
2024-06-28 02:00:00+00:00,199.1,0.0,,,4.83
2024-06-28 03:00:00+00:00,199.27,0.05,,,5.23
2024-06-28 04:00:00+00:00,198.44,21.55,,,5.68
2024-06-28 05:00:00+00:00,198.11,74.05,,,6.85
2024-06-28 06:00:00+00:00,198.39,93.7,,,7.18
2024-06-28 07:00:00+00:00,198.39,1.06,,,9.54
2024-06-28 08:00:00+00:00,197.4,0.0,,,5.54
2024-06-28 09:00:00+00:00,197.4,0.0,,,4.62
2024-06-28 10:00:00+00:00,198.17,0.0,,,6.18
2024-06-28 11:00:00+00:00,197.84,1.29,,,13.7
2024-06-28 12:00:00+00:00,198.39,132.18,,,20.02
2024-06-28 13:00:00+00:00,198.17,187.82,,,22.6
2024-06-28 14:00:00+00:00,198.77,80.84,,,24.53
2024-06-28 15:00:00+00:00,198.99,267.14,,,35.5
2024-06-28 16:00:00+00:00,197.89,256.48,,,37.98
2024-06-28 17:00:00+00:00,197.78,386.39,,,38.36
2024-06-28 18:00:00+00:00,198.66,393.88,,,40.23
2024-06-28 19:00:00+00:00,198.55,384.53,,,52.97
2024-06-28 20:00:00+00:00,197.89,369.44,,,60.08
2024-06-28 21:00:00+00:00,198.17,272.7,,,80.93
2024-06-28 22:00:00+00:00,199.38,23.31,,,66.57
2024-06-28 23:00:00+00:00,199.32,0.0,,,45.5
2024-06-29 00:00:00+00:00,199.27,0.0,,,52.12
2024-06-29 01:00:00+00:00,199.21,0.0,,,74.4
2024-06-29 02:00:00+00:00,199.43,0.0,,,93.59
2024-06-29 03:00:00+00:00,199.49,0.0,,,94.38
2024-06-29 04:00:00+00:00,198.83,0.0,,,97.49
2024-06-29 05:00:00+00:00,198.55,0.0,,,81.06
2024-06-29 06:00:00+00:00,197.84,0.0,,,78.0
2024-06-29 07:00:00+00:00,198.5,0.0,,,68.44
2024-06-29 08:00:00+00:00,197.78,0.0,,,56.41
2024-06-29 09:00:00+00:00,198.0,0.0,,,42.74
2024-06-29 10:00:00+00:00,198.44,0.0,,,28.75
2024-06-29 11:00:00+00:00,198.22,0.0,,,21.51
2024-06-29 12:00:00+00:00,197.45,0.0,,,14.68
2024-06-29 13:00:00+00:00,198.0,0.0,,,12.18
2024-06-29 14:00:00+00:00,198.28,0.49,,,12.94
2024-06-29 15:00:00+00:00,197.95,60.18,,,11.15
2024-06-29 16:00:00+00:00,197.84,176.4,,,8.9
2024-06-29 17:00:00+00:00,197.73,268.84,,,14.21
2024-06-29 18:00:00+00:00,197.95,310.04,,,9.18
2024-06-29 19:00:00+00:00,198.22,177.38,,,4.51
2024-06-29 20:00:00+00:00,198.11,147.14,,,4.41
2024-06-29 21:00:00+00:00,199.05,54.46,,,26.46
2024-06-29 22:00:00+00:00,199.76,0.0,,,42.26
2024-06-29 23:00:00+00:00,199.38,0.0,,,43.25
2024-06-30 00:00:00+00:00,199.1,0.0,,,37.22
2024-06-30 01:00:00+00:00,198.55,0.0,,,44.76
2024-06-30 02:00:00+00:00,198.83,0.0,,,45.13
2024-06-30 03:00:00+00:00,199.43,0.0,,,44.86
2024-06-30 04:00:00+00:00,199.05,0.0,,,43.25
2024-06-30 05:00:00+00:00,198.99,0.11,,,30.74
2024-06-30 06:00:00+00:00,199.43,9.91,,,15.6
2024-06-30 07:00:00+00:00,198.77,9.91,,,10.46
2024-06-30 08:00:00+00:00,197.45,9.83,,,3.13
2024-06-30 09:00:00+00:00,198.39,0.0,,,1.9
2024-06-30 10:00:00+00:00,198.39,0.0,,,0.38
2024-06-30 11:00:00+00:00,198.17,0.0,,,2.81
2024-06-30 12:00:00+00:00,197.45,0.0,,,4.59
2024-06-30 13:00:00+00:00,196.74,0.0,,,3.52
2024-06-30 14:00:00+00:00,197.45,0.15,,,6.88
2024-06-30 15:00:00+00:00,197.34,47.4,,,2.77
2024-06-30 16:00:00+00:00,197.01,174.4,,,11.57
2024-06-30 17:00:00+00:00,196.52,182.18,,,13.93
2024-06-30 18:00:00+00:00,196.13,188.88,,,12.89
2024-06-30 19:00:00+00:00,197.45,182.75,,,6.48
2024-06-30 20:00:00+00:00,197.01,173.18,,,12.35
2024-06-30 21:00:00+00:00,196.79,132.62,,,13.97
2024-06-30 22:00:00+00:00,197.34,2.39,,,20.41
2024-06-30 23:00:00+00:00,197.45,0.0,,,15.3
2024-07-01 00:00:00+00:00,197.51,0.0,,,9.56
2024-07-01 01:00:00+00:00,198.33,0.0,,,9.97
2024-07-01 02:00:00+00:00,198.33,0.0,,,6.1
2024-07-01 03:00:00+00:00,198.55,0.54,,,5.02
2024-07-01 04:00:00+00:00,199.49,20.32,,,6.63
2024-07-01 05:00:00+00:00,198.72,69.65,,,5.24
2024-07-01 06:00:00+00:00,199.05,120.26,,,0.42
2024-07-01 07:00:00+00:00,199.21,102.83,,,1.3
2024-07-01 08:00:00+00:00,198.5,89.74,,,1.5
2024-07-01 09:00:00+00:00,198.0,0.21,,,7.71
2024-07-01 10:00:00+00:00,197.4,0.0,,,4.58
2024-07-01 11:00:00+00:00,197.73,0.0,,,14.15
2024-07-01 12:00:00+00:00,196.13,0.43,,,13.88
2024-07-01 13:00:00+00:00,196.13,55.35,,,14.27
2024-07-01 14:00:00+00:00,196.24,148.35,,,8.79
2024-07-01 15:00:00+00:00,196.57,328.0,,,8.85
2024-07-01 16:00:00+00:00,196.74,291.66,,,14.49
2024-07-01 17:00:00+00:00,198.11,391.96,,,12.87
2024-07-01 18:00:00+00:00,198.39,398.82,,,15.38
2024-07-01 19:00:00+00:00,198.11,388.11,,,20.79
2024-07-01 20:00:00+00:00,198.11,219.91,,,22.28
2024-07-01 21:00:00+00:00,197.34,127.12,,,19.54
2024-07-01 22:00:00+00:00,197.18,0.26,,,11.88
2024-07-01 23:00:00+00:00,196.9,0.0,,,5.96
2024-07-02 00:00:00+00:00,196.85,0.0,,,5.15
2024-07-02 01:00:00+00:00,196.68,0.0,,,10.25
2024-07-02 02:00:00+00:00,196.85,0.0,,,48.17
2024-07-02 03:00:00+00:00,196.96,0.0,,,50.5
2024-07-02 04:00:00+00:00,197.29,0.17,,,66.46
2024-07-02 05:00:00+00:00,196.68,27.23,,,43.56
2024-07-02 06:00:00+00:00,188.1,55.5,,,51.01
2024-07-02 07:00:00+00:00,172.7,58.32,,,49.48
2024-07-02 08:00:00+00:00,23.98,184.22,,,66.16
2024-07-02 09:00:00+00:00,0.0,123.43,,,23.93
2024-07-02 10:00:00+00:00,0.0,128.33,,,25.98
2024-07-02 11:00:00+00:00,0.0,122.44,,,16.69
2024-07-02 12:00:00+00:00,0.0,123.83,,,14.31
2024-07-02 13:00:00+00:00,0.0,69.22,,,12.46
2024-07-02 14:00:00+00:00,0.0,77.26,,,4.88
2024-07-02 15:00:00+00:00,0.0,98.14,,,7.04
2024-07-02 16:00:00+00:00,0.0,147.6,,,8.65
2024-07-02 17:00:00+00:00,0.0,349.93,,,47.04
2024-07-02 18:00:00+00:00,0.0,340.15,,,62.11
2024-07-02 19:00:00+00:00,0.0,265.37,,,48.31
2024-07-02 20:00:00+00:00,0.0,42.52,,,48.38
2024-07-02 21:00:00+00:00,0.0,24.77,,,64.13
2024-07-02 22:00:00+00:00,0.0,0.0,,,69.43
2024-07-02 23:00:00+00:00,0.0,0.0,,,75.19
2024-07-03 00:00:00+00:00,0.0,0.0,,,68.86
2024-07-03 01:00:00+00:00,0.0,0.0,,,67.36
2024-07-03 02:00:00+00:00,0.0,0.0,,,76.56
2024-07-03 03:00:00+00:00,0.0,0.4,,,72.81
2024-07-03 04:00:00+00:00,0.0,87.73,,,58.98
2024-07-03 05:00:00+00:00,0.0,135.22,,,50.87
2024-07-03 06:00:00+00:00,0.0,161.67,,,48.78
2024-07-03 07:00:00+00:00,0.0,1.63,,,38.73
2024-07-03 08:00:00+00:00,0.0,0.0,,,30.71
2024-07-03 09:00:00+00:00,0.0,0.0,,,25.74
2024-07-03 10:00:00+00:00,0.0,0.0,,,17.89
2024-07-03 11:00:00+00:00,0.0,0.0,,,11.34
2024-07-03 12:00:00+00:00,0.0,0.0,,,16.49
2024-07-03 13:00:00+00:00,0.0,0.0,,,25.49
2024-07-03 14:00:00+00:00,0.0,1.98,,,28.63
