,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2024-12-15 14:00:00+00:00,71.6,234.1,196.6,0.0,0.0,104.7,618.5999999999999,35.2,27.8,8.8,530.3,129.2
2024-12-15 15:00:00+00:00,71.6,233.8,196.1,0.0,0.0,145.2,671.5,35.2,11.8,8.8,530.4,129.29999999999998
2024-12-15 16:00:00+00:00,71.6,233.7,196.1,0.0,0.0,143.7,730.5,35.2,0.0,8.4,610.7,129.2
2024-12-15 17:00:00+00:00,71.6,233.5,196.8,0.0,0.0,150.3,652.0,34.8,0.0,8.4,592.0,122.7
2024-12-15 18:00:00+00:00,72.0,233.6,197.39999999999998,0.0,0.0,155.5,700.1,35.2,0.0,8.4,434.8,120.5
2024-12-15 19:00:00+00:00,72.0,233.7,198.1,0.0,0.0,155.9,769.6,34.8,0.0,8.4,339.0,127.1
2024-12-15 20:00:00+00:00,72.0,233.9,196.6,0.0,0.0,137.6,710.3,34.0,0.0,8.4,283.1,85.9
2024-12-15 21:00:00+00:00,72.0,233.9,197.4,0.0,0.0,110.0,651.5,34.0,0.0,8.0,268.0,54.300000000000004
2024-12-15 22:00:00+00:00,72.0,234.7,198.3,0.0,0.0,87.9,493.0,33.6,0.0,7.6,164.6,-128.7
2024-12-15 23:00:00+00:00,72.0,235.1,197.39999999999998,0.0,0.0,92.0,355.4,33.6,0.0,8.8,168.9,-129.1
2024-12-16 00:00:00+00:00,72.0,235.3,197.8,0.0,0.0,90.2,346.3,33.6,0.0,8.8,141.1,-128.9
2024-12-16 01:00:00+00:00,72.0,235.3,197.4,0.0,0.0,77.0,380.7,33.6,0.0,8.4,122.4,-128.9
2024-12-16 02:00:00+00:00,72.0,235.2,198.1,0.0,0.0,76.9,386.9,33.6,0.0,8.0,129.4,-128.9
2024-12-16 03:00:00+00:00,72.0,235.0,198.4,0.0,0.0,77.0,387.7,33.6,0.0,8.0,161.3,-127.2
2024-12-16 04:00:00+00:00,72.0,234.1,198.2,0.0,0.0,77.4,382.5,33.6,0.0,8.8,171.7,-2.5
2024-12-16 05:00:00+00:00,72.0,232.9,198.5,0.0,0.0,122.9,594.1,33.6,0.0,7.6,152.4,126.0
2024-12-16 06:00:00+00:00,72.0,233.0,197.7,0.0,0.0,148.89999999999998,614.7,34.4,1.1,8.4,162.1,128.3
2024-12-16 07:00:00+00:00,70.8,236.2,197.9,0.0,0.0,152.5,606.8,34.4,20.7,8.8,157.3,128.3
2024-12-16 08:00:00+00:00,72.0,271.4,198.8,0.0,0.0,130.9,367.5,34.4,55.1,8.8,167.0,107.69999999999999
2024-12-16 09:00:00+00:00,72.0,276.5,195.7,0.0,0.0,109.7,388.3,34.4,83.9,8.8,80.0,-0.2000000000000003
2024-12-16 10:00:00+00:00,71.6,282.8,191.9,0.0,0.0,109.0,396.1,34.0,100.1,8.8,61.1,-3.3000000000000003
2024-12-16 11:00:00+00:00,71.6,359.1,191.7,0.0,0.0,108.7,385.8,32.8,96.6,8.8,49.7,-3.3000000000000003
2024-12-16 12:00:00+00:00,71.6,385.8,190.6,0.0,0.0,110.5,384.8,33.6,79.3,8.4,61.9,-3.3000000000000003
2024-12-16 13:00:00+00:00,71.6,386.40000000000003,196.1,0.0,0.0,128.7,387.5,34.8,54.4,8.0,57.1,-3.3
2024-12-16 14:00:00+00:00,71.6,385.6,195.79999999999998,0.0,0.0,147.6,497.4,34.4,17.1,8.8,67.6,100.9
2024-12-16 15:00:00+00:00,71.6,385.0,197.39999999999998,0.0,0.0,174.0,518.7,34.4,0.6,8.8,48.4,101.6
2024-12-16 16:00:00+00:00,71.6,384.7,197.39999999999998,0.0,0.0,174.5,524.3,34.8,0.0,8.8,49.4,130.4
2024-12-16 17:00:00+00:00,71.6,384.9,197.39999999999998,0.0,0.0,173.2,509.6,34.4,0.0,8.4,62.5,130.4
2024-12-16 18:00:00+00:00,72.0,384.6,197.2,0.0,0.0,167.29999999999998,518.4000000000001,34.8,0.0,8.4,53.3,130.4
2024-12-16 19:00:00+00:00,72.0,384.7,198.1,0.0,0.0,139.7,528.1,34.8,0.0,8.4,49.3,130.4
2024-12-16 20:00:00+00:00,72.0,385.3,198.2,0.0,0.0,131.5,494.4,33.6,0.0,8.4,69.7,127.4
2024-12-16 21:00:00+00:00,72.0,385.5,197.9,0.0,0.0,107.7,382.4,33.6,0.0,8.4,73.0,-3.5
2024-12-16 22:00:00+00:00,72.0,385.1,198.4,0.0,0.0,102.7,287.6,33.6,0.0,8.4,130.7,-3.5
2024-12-16 23:00:00+00:00,72.0,386.7,198.5,0.0,0.0,91.9,277.0,32.8,0.0,8.8,153.7,-3.4000000000000004
2024-12-17 00:00:00+00:00,72.0,386.7,198.8,0.0,0.0,70.7,275.9,32.8,0.0,8.8,169.5,-3.4000000000000004
2024-12-17 01:00:00+00:00,72.0,386.7,199.4,0.0,0.0,70.6,289.9,32.8,0.0,8.8,169.89999999999998,-3.5
2024-12-17 02:00:00+00:00,72.0,386.2,197.6,0.0,0.0,70.7,296.6,32.8,0.0,8.4,159.5,-3.5
2024-12-17 03:00:00+00:00,72.0,385.6,197.6,0.0,0.0,70.30000000000001,310.5,32.8,0.0,8.0,149.0,-3.4000000000000004
2024-12-17 04:00:00+00:00,72.0,383.7,197.8,0.0,0.0,70.2,272.4,32.8,0.0,8.0,145.0,-3.3
2024-12-17 05:00:00+00:00,72.0,383.0,197.8,0.0,0.0,95.8,451.3,32.8,0.0,7.6,150.6,128.79999999999998
2024-12-17 06:00:00+00:00,72.0,384.3,197.8,0.0,0.0,125.8,501.8,33.2,1.7000000000000002,8.0,161.5,129.1
2024-12-17 07:00:00+00:00,70.8,385.9,187.8,0.0,0.0,144.6,492.0,33.6,23.0,8.8,162.7,128.89999999999998
2024-12-17 08:00:00+00:00,72.0,403.0,184.79999999999998,0.0,0.0,146.2,358.8,33.2,57.7,8.8,142.3,0.5
2024-12-17 09:00:00+00:00,72.0,427.7,184.29999999999998,0.0,0.0,126.8,375.5,33.6,86.5,8.4,127.8,0.0
2024-12-17 10:00:00+00:00,71.6,434.8,181.8,0.0,0.0,109.6,379.4,34.0,103.2,8.0,133.2,0.0
2024-12-17 11:00:00+00:00,71.6,446.2,184.5,0.0,0.0,106.5,382.4,34.4,102.8,8.0,145.5,0.3
2024-12-17 12:00:00+00:00,71.6,453.4,194.39999999999998,0.0,0.0,106.6,395.8,34.4,85.6,8.4,144.1,127.9
2024-12-17 13:00:00+00:00,71.6,434.9,197.4,0.0,0.0,121.5,413.8,34.4,54.0,8.4,94.6,128.3
2024-12-17 14:00:00+00:00,71.6,437.2,196.2,0.0,0.0,147.1,643.1,34.4,18.4,8.8,48.6,128.2
2024-12-17 15:00:00+00:00,71.6,473.1,196.6,0.0,0.0,169.0,736.6,34.0,0.6,8.8,64.2,37.6
2024-12-17 16:00:00+00:00,71.6,472.6,196.1,0.0,0.0,175.0,738.4,33.6,0.0,8.8,55.7,59.2
2024-12-17 17:00:00+00:00,71.6,429.1,195.5,0.0,0.0,174.8,731.9,33.6,0.0,8.4,38.8,128.3
2024-12-17 18:00:00+00:00,72.0,385.8,196.0,0.0,0.0,175.2,659.3,33.6,0.0,8.4,51.4,128.4
2024-12-17 19:00:00+00:00,72.0,386.0,195.8,0.0,0.0,170.9,359.2,33.6,0.0,8.4,48.7,128.3
2024-12-17 20:00:00+00:00,72.0,385.3,195.9,0.0,0.0,151.6,352.2,32.8,0.0,8.4,40.1,128.3
2024-12-17 21:00:00+00:00,72.0,386.0,197.6,0.0,0.0,131.4,188.10000000000002,32.8,0.0,8.4,48.7,128.3
2024-12-17 22:00:00+00:00,72.0,385.2,197.39999999999998,0.0,0.0,103.6,116.3,32.8,0.0,8.4,61.699999999999996,128.3
2024-12-17 23:00:00+00:00,72.0,386.1,198.3,0.0,0.0,71.0,130.6,32.8,0.0,8.4,72.2,128.3
2024-12-18 00:00:00+00:00,72.0,385.8,200.3,0.0,0.0,70.5,125.3,32.8,0.0,8.8,94.8,128.2
2024-12-18 01:00:00+00:00,72.0,386.1,201.9,0.0,0.0,70.4,115.4,32.8,0.0,8.8,77.8,128.3
2024-12-18 02:00:00+00:00,72.0,385.4,201.3,0.0,0.0,70.4,142.10000000000002,32.8,0.0,8.8,60.9,128.2
2024-12-18 03:00:00+00:00,72.0,385.5,200.89999999999998,0.0,0.0,70.5,130.2,33.2,0.0,8.4,90.9,128.3
2024-12-18 04:00:00+00:00,72.0,385.3,200.5,0.0,0.0,70.4,139.60000000000002,33.6,0.0,8.4,141.0,128.2
2024-12-18 05:00:00+00:00,72.0,410.3,200.1,0.0,0.0,104.8,535.8,33.6,0.0,7.2,167.5,128.3
2024-12-18 06:00:00+00:00,72.0,432.0,199.2,0.0,0.0,130.0,610.4,34.0,3.9,8.4,170.7,128.2
2024-12-18 07:00:00+00:00,72.0,411.7,198.89999999999998,0.0,0.0,174.7,616.4000000000001,32.8,17.7,8.4,165.2,128.3
2024-12-18 08:00:00+00:00,72.0,437.8,196.2,0.0,0.0,172.9,462.8,32.4,51.7,8.4,151.0,128.2
2024-12-18 09:00:00+00:00,70.8,426.9,192.2,0.0,0.0,155.1,387.5,32.8,78.1,8.4,140.0,102.7
2024-12-18 10:00:00+00:00,71.6,428.8,190.0,0.0,0.0,134.2,392.8,33.2,94.2,8.0,119.0,118.8
2024-12-18 11:00:00+00:00,71.6,429.1,188.4,0.0,0.0,134.0,397.9,33.2,88.1,8.4,147.5,129.1
2024-12-18 12:00:00+00:00,71.6,441.3,188.9,0.0,0.0,133.7,401.6,34.4,70.9,8.4,155.9,129.2
2024-12-18 13:00:00+00:00,71.6,442.0,196.6,0.0,0.0,148.9,426.3,34.4,41.3,8.4,147.39999999999998,129.2
2024-12-18 14:00:00+00:00,71.6,442.7,197.0,0.0,0.0,164.9,612.9,34.0,14.1,8.4,149.1,129.2
2024-12-18 15:00:00+00:00,71.6,444.3,197.1,0.0,0.0,170.7,693.0,34.0,0.5,8.4,171.7,128.29999999999998
2024-12-18 16:00:00+00:00,71.6,434.7,197.89999999999998,0.0,0.0,169.7,650.2,35.2,0.0,8.4,179.5,137.70000000000002
2024-12-18 17:00:00+00:00,71.6,448.1,197.1,0.0,0.0,170.4,654.3000000000001,34.8,0.0,8.4,180.9,133.60000000000002
2024-12-18 18:00:00+00:00,72.0,450.0,195.89999999999998,0.0,0.0,169.1,657.4,34.4,0.0,8.4,174.0,133.50000000000003
2024-12-18 19:00:00+00:00,72.0,450.9,197.6,0.0,0.0,167.8,662.5,34.0,0.0,8.4,149.6,136.2
2024-12-18 20:00:00+00:00,72.0,449.6,197.9,0.0,0.0,147.0,365.2,33.2,0.0,8.4,142.3,131.29999999999998
2024-12-18 21:00:00+00:00,72.0,433.3,198.9,0.0,0.0,128.3,370.4,33.2,0.0,8.4,146.1,131.29999999999998
2024-12-18 22:00:00+00:00,72.0,432.29999999999995,197.39999999999998,0.0,0.0,105.5,384.4,33.2,0.0,7.6,158.6,131.29999999999998
2024-12-18 23:00:00+00:00,72.0,432.5,197.6,0.0,0.0,97.6,318.3,34.0,0.0,8.0,152.2,131.2
2024-12-19 00:00:00+00:00,72.0,433.8,198.7,0.0,0.0,71.4,323.2,33.6,0.0,6.0,136.9,131.39999999999998
2024-12-19 01:00:00+00:00,72.0,432.6,199.2,0.0,0.0,70.0,323.7,33.2,0.0,4.4,138.0,131.29999999999998
2024-12-19 02:00:00+00:00,72.0,432.4,198.3,0.0,0.0,69.9,322.9,33.2,0.0,6.0,148.9,131.2
2024-12-19 03:00:00+00:00,72.0,432.1,198.0,0.0,0.0,69.69999999999999,321.7,33.2,0.0,7.6,142.0,131.29999999999998
2024-12-19 04:00:00+00:00,72.0,431.8,198.3,0.0,0.0,69.9,350.0,33.6,0.0,8.0,152.1,131.29999999999998
2024-12-19 05:00:00+00:00,72.0,432.0,198.6,0.0,0.0,100.3,487.3,33.2,0.0,7.6,157.3,131.2
2024-12-19 06:00:00+00:00,71.2,434.3,198.7,0.0,0.0,134.5,635.6,33.6,1.6,8.4,157.4,131.29999999999998
2024-12-19 07:00:00+00:00,71.2,452.4,198.8,0.0,0.0,158.4,640.8,34.0,15.9,8.4,141.8,131.29999999999998
2024-12-19 08:00:00+00:00,71.2,454.3,199.2,0.0,0.0,154.0,557.0,34.0,44.5,8.4,163.9,131.29999999999998
2024-12-19 09:00:00+00:00,71.2,454.8,193.6,0.0,0.0,120.1,291.9,34.0,66.60000000000001,8.8,196.2,130.29999999999998
2024-12-19 10:00:00+00:00,72.0,455.5,152.0,0.0,0.0,104.6,296.8,34.0,71.9,8.8,224.4,159.5
2024-12-19 11:00:00+00:00,72.0,455.4,147.4,0.0,0.0,104.5,311.1,34.0,67.9,8.4,265.3,159.7
2024-12-19 12:00:00+00:00,72.0,448.8,148.2,0.0,0.0,106.5,314.2,34.4,54.9,8.4,296.7,159.9
2024-12-19 13:00:00+00:00,72.0,448.4,148.0,0.0,0.0,111.7,506.8,34.4,36.4,8.4,346.20000000000005,159.9
2024-12-19 14:00:00+00:00,72.0,440.6,148.2,0.0,0.0,139.6,729.3,34.4,16.8,8.4,424.1,160.0
2024-12-19 15:00:00+00:00,72.0,439.09999999999997,154.5,0.0,0.0,161.1,712.5999999999999,34.0,8.4,8.4,511.5,219.5
2024-12-19 16:00:00+00:00,72.0,448.7,154.0,0.0,0.0,180.1,556.7,34.0,0.0,8.4,579.9,256.4
2024-12-19 17:00:00+00:00,72.0,452.0,154.3,0.0,0.0,180.4,559.5,34.0,0.0,8.4,626.1,256.5
2024-12-19 18:00:00+00:00,72.0,453.3,156.7,0.0,0.0,182.1,577.8,34.0,0.0,8.4,652.0,256.3
2024-12-19 19:00:00+00:00,72.0,454.0,190.7,0.0,0.0,183.2,517.2,34.0,0.0,8.4,659.1,131.4
2024-12-19 20:00:00+00:00,72.0,453.3,194.6,0.0,0.0,151.8,443.0,34.8,0.0,8.4,706.4000000000001,130.1
2024-12-19 21:00:00+00:00,72.0,437.5,197.6,0.0,0.0,132.6,404.79999999999995,34.0,0.0,8.4,758.9,130.1
2024-12-19 22:00:00+00:00,72.0,448.0,196.0,0.0,0.0,110.3,311.3,34.0,0.0,8.4,754.3,130.1
2024-12-19 23:00:00+00:00,72.0,478.1,196.1,0.0,0.0,94.2,345.1,33.2,0.0,8.0,693.6,100.4
2024-12-20 00:00:00+00:00,72.0,497.5,197.2,0.0,0.0,68.7,300.7,32.8,0.0,8.0,753.7,99.1
2024-12-20 01:00:00+00:00,72.0,497.0,199.2,0.0,0.0,72.4,307.4,32.8,0.0,7.6,711.1,-3.1
2024-12-20 02:00:00+00:00,72.0,497.0,198.8,0.0,0.0,83.0,323.2,32.8,0.0,7.6,623.9000000000001,-3.3000000000000003
2024-12-20 03:00:00+00:00,72.0,499.3,199.6,0.0,0.0,86.6,341.4,32.8,0.0,8.0,575.7,-3.0
2024-12-20 04:00:00+00:00,72.0,483.4,198.9,0.0,0.0,92.2,349.5,32.8,0.0,8.0,537.9,101.5
2024-12-20 05:00:00+00:00,72.0,447.6,198.6,0.0,0.0,133.39999999999998,487.6,33.2,0.0,6.8,603.2,127.1
2024-12-20 06:00:00+00:00,71.2,439.4,198.0,0.0,0.0,164.5,623.7,33.6,10.4,7.6,659.8,162.1
2024-12-20 07:00:00+00:00,71.2,425.3,198.1,0.0,0.0,193.3,617.1,34.4,13.2,8.0,658.0,202.0
2024-12-20 08:00:00+00:00,70.4,431.0,199.0,0.0,0.0,197.6,648.7,34.4,25.3,8.0,713.6,202.0
2024-12-20 09:00:00+00:00,70.4,452.3,197.5,0.0,0.0,198.8,455.1,34.0,39.7,8.0,829.9,136.3
2024-12-20 10:00:00+00:00,71.2,454.9,194.3,0.0,0.0,187.9,447.8,34.4,44.0,7.6,809.6,101.3
2024-12-20 11:00:00+00:00,71.2,454.0,195.5,0.0,0.0,159.6,508.5,34.4,46.7,8.0,803.3,123.8
2024-12-20 12:00:00+00:00,71.2,454.9,198.1,0.0,0.0,158.5,516.6,34.4,35.1,8.0,757.3,255.7
2024-12-20 13:00:00+00:00,71.2,454.8,196.6,0.0,0.0,159.2,509.2,34.4,28.0,7.6,773.7,255.8
2024-12-20 14:00:00+00:00,71.2,455.6,195.5,0.0,0.0,178.7,500.7,34.4,20.4,8.0,776.8,255.7
2024-12-20 15:00:00+00:00,71.2,455.8,195.39999999999998,0.0,0.0,196.60000000000002,639.9,34.4,13.399999999999999,8.0,698.6,255.8
2024-12-20 16:00:00+00:00,72.0,456.2,196.1,0.0,0.0,216.6,627.6,34.4,0.0,8.0,683.8,255.6
2024-12-20 17:00:00+00:00,72.0,456.5,197.0,0.0,0.0,216.1,631.1,34.4,0.0,8.0,667.3,255.5
2024-12-20 18:00:00+00:00,72.0,456.7,196.2,0.0,0.0,218.9,574.3,34.8,0.0,7.6,675.0,255.7
2024-12-20 19:00:00+00:00,72.0,442.4,196.1,0.0,0.0,215.6,481.1,33.6,0.0,7.6,732.0999999999999,240.2
2024-12-20 20:00:00+00:00,72.0,433.2,196.6,0.0,0.0,194.3,471.7,34.0,0.0,7.6,793.5,238.0
2024-12-20 21:00:00+00:00,72.0,434.8,196.4,0.0,0.0,181.5,523.2,33.6,0.0,7.6,726.1,106.8
2024-12-20 22:00:00+00:00,72.0,435.5,198.7,0.0,0.0,161.5,510.4,33.2,0.0,7.6,743.2,106.9
2024-12-20 23:00:00+00:00,72.0,434.7,198.2,0.0,0.0,127.6,331.4,34.0,0.0,8.8,787.9,22.8
2024-12-21 00:00:00+00:00,72.0,434.9,198.1,0.0,0.0,106.2,329.8,34.0,0.0,7.2,820.0,-6.2
2024-12-21 01:00:00+00:00,72.0,433.1,196.8,0.0,0.0,106.0,310.7,34.0,0.0,6.8,860.7,-6.2
2024-12-21 02:00:00+00:00,72.0,431.9,196.2,0.0,0.0,106.0,317.2,34.0,0.0,7.2,871.0,-6.300000000000001
2024-12-21 03:00:00+00:00,72.0,432.4,196.0,0.0,0.0,106.30000000000001,315.8,34.0,0.0,7.2,892.7,-6.3
2024-12-21 04:00:00+00:00,72.0,432.4,195.7,0.0,0.0,106.30000000000001,333.3,34.0,0.0,8.0,909.2,-6.3
2024-12-21 05:00:00+00:00,72.0,431.3,196.8,0.0,0.0,135.9,423.6,34.0,0.0,7.6,889.3,-6.1000000000000005
2024-12-21 06:00:00+00:00,71.2,431.7,196.3,0.0,0.0,153.4,496.1,34.0,14.7,8.0,904.5,125.7
2024-12-21 07:00:00+00:00,71.2,441.7,195.8,0.0,0.0,195.0,509.3,34.4,36.6,8.8,908.7,126.9
2024-12-21 08:00:00+00:00,71.2,456.5,196.4,0.0,0.0,197.1,503.3,34.4,76.7,8.8,864.7,127.0
2024-12-21 09:00:00+00:00,70.4,456.2,196.0,0.0,0.0,185.5,433.0,34.4,104.5,8.4,865.0,124.4
2024-12-21 10:00:00+00:00,71.2,455.3,194.6,0.0,0.0,165.7,411.1,34.8,121.2,8.0,897.2,-6.4
2024-12-21 11:00:00+00:00,71.2,454.9,195.39999999999998,0.0,0.0,145.8,387.90000000000003,34.8,120.5,8.0,879.7,-6.0
2024-12-21 12:00:00+00:00,71.2,455.2,184.7,0.0,0.0,135.3,400.7,34.8,99.7,8.4,799.3,-6.1
2024-12-21 13:00:00+00:00,71.2,464.0,144.9,0.0,0.0,138.8,461.8,34.8,70.3,8.4,703.5,-5.7
2024-12-21 14:00:00+00:00,71.2,460.3,137.8,0.0,0.0,169.89999999999998,579.9,34.8,32.5,8.8,655.9,222.4
2024-12-21 15:00:00+00:00,71.2,453.7,138.6,0.0,0.0,188.8,682.2,35.2,11.5,8.8,656.0999999999999,257.2
2024-12-21 16:00:00+00:00,72.0,454.2,139.6,0.0,0.0,206.1,696.5,34.8,0.0,8.8,591.0,257.3
2024-12-21 17:00:00+00:00,72.0,454.4,154.4,0.0,0.0,220.5,660.6,34.8,0.0,8.4,602.4,257.2
2024-12-21 18:00:00+00:00,72.0,454.0,190.89999999999998,0.0,0.0,229.8,613.7,34.8,0.0,8.4,560.2,257.2
2024-12-21 19:00:00+00:00,72.0,454.0,195.29999999999998,0.0,0.0,212.89999999999998,599.8,34.8,0.0,8.4,560.0,257.2
2024-12-21 20:00:00+00:00,72.0,452.6,198.2,0.0,0.0,193.8,565.3000000000001,34.8,0.0,8.4,443.4,254.3
2024-12-21 21:00:00+00:00,72.0,433.1,198.1,0.0,0.0,169.2,450.6,34.8,0.0,8.4,364.9,22.5
2024-12-21 22:00:00+00:00,72.0,433.3,196.6,0.0,0.0,132.3,471.5,34.4,0.0,8.4,257.09999999999997,-6.300000000000001
2024-12-21 23:00:00+00:00,71.2,433.0,196.6,0.0,0.0,117.3,347.8,34.0,0.0,8.0,173.8,-6.300000000000001
2024-12-22 00:00:00+00:00,72.0,432.6,196.6,0.0,0.0,90.7,344.1,34.0,0.0,6.8,136.79999999999998,-6.5
2024-12-22 01:00:00+00:00,72.0,432.5,197.0,0.0,0.0,90.5,345.9,34.0,0.0,5.6,89.7,-6.3
2024-12-22 02:00:00+00:00,72.0,431.90000000000003,196.2,0.0,0.0,90.4,364.8,34.0,0.0,7.2,60.9,-6.5
2024-12-22 03:00:00+00:00,72.0,432.6,196.79999999999998,0.0,0.0,90.6,401.7,34.0,0.0,8.4,28.7,-6.300000000000001
2024-12-22 04:00:00+00:00,71.2,432.5,197.6,0.0,0.0,90.8,423.1,34.0,0.0,8.8,36.5,-6.4
2024-12-22 05:00:00+00:00,72.0,432.6,197.39999999999998,0.0,0.0,92.80000000000001,458.5,34.0,0.0,7.6,67.3,57.2
2024-12-22 06:00:00+00:00,71.2,433.1,196.2,0.0,0.0,117.1,457.5,34.0,2.0,8.8,161.2,118.29999999999998
2024-12-22 07:00:00+00:00,70.0,454.5,196.2,0.0,0.0,116.8,466.0,34.4,22.4,8.8,199.6,76.5
2024-12-22 08:00:00+00:00,71.2,454.5,197.6,0.0,0.0,116.4,471.9,34.4,61.2,8.8,192.8,76.5
2024-12-22 09:00:00+00:00,71.2,454.8,196.0,0.0,0.0,116.7,419.5,34.4,85.2,8.8,189.2,76.39999999999999
2024-12-22 10:00:00+00:00,72.0,464.2,194.7,0.0,0.0,116.60000000000001,438.1,34.4,96.5,8.8,216.4,93.69999999999999
2024-12-22 11:00:00+00:00,72.0,490.9,196.6,0.0,0.0,117.3,456.7,34.8,70.9,8.4,263.5,126.1
2024-12-22 12:00:00+00:00,72.0,504.2,194.9,0.0,0.0,115.7,551.9,34.8,59.4,8.4,322.4,126.39999999999999
2024-12-22 13:00:00+00:00,72.0,503.9,194.2,0.0,0.0,123.7,606.0,34.8,47.4,8.4,388.0,256.9
2024-12-22 14:00:00+00:00,72.0,503.0,194.4,0.0,0.0,144.0,629.2,34.8,27.8,8.4,502.3,256.8
2024-12-22 15:00:00+00:00,72.0,502.3,194.4,0.0,0.0,169.2,697.8,34.8,14.4,8.8,672.6,256.9
2024-12-22 16:00:00+00:00,71.2,468.1,194.4,0.0,0.0,188.0,640.1,34.8,0.0,8.8,731.5999999999999,256.9
2024-12-22 17:00:00+00:00,72.0,453.1,195.6,0.0,0.0,189.0,647.5,34.8,0.0,8.4,709.1,256.8
2024-12-22 18:00:00+00:00,72.0,453.4,196.6,0.0,0.0,207.5,630.1,34.8,0.0,8.4,695.7,256.9
2024-12-22 19:00:00+00:00,71.2,452.70000000000005,197.6,0.0,0.0,206.6,603.2,34.4,0.0,8.4,809.7,256.8
2024-12-22 20:00:00+00:00,71.2,452.7,199.0,0.0,0.0,177.3,497.7,34.4,0.0,8.4,829.9,256.9
2024-12-22 21:00:00+00:00,71.2,433.9,198.0,0.0,0.0,161.8,519.7,34.0,0.0,8.4,871.4,256.8
2024-12-22 22:00:00+00:00,71.2,433.3,197.8,0.0,0.0,141.7,483.6,34.4,0.0,7.6,873.1,251.4
2024-12-22 23:00:00+00:00,72.0,432.9,196.6,0.0,0.0,99.4,360.2,34.0,0.0,7.2,895.2,-5.4
2024-12-23 00:00:00+00:00,72.0,433.6,195.6,0.0,0.0,99.0,338.5,34.0,0.0,7.2,942.3,-6.300000000000001
2024-12-23 01:00:00+00:00,72.0,434.5,196.7,0.0,0.0,99.1,320.8,34.0,0.0,4.8,873.8,-6.2
2024-12-23 02:00:00+00:00,72.0,442.90000000000003,198.1,0.0,0.0,101.30000000000001,422.9,34.0,0.0,6.4,496.9,-6.5
2024-12-23 03:00:00+00:00,72.0,464.7,198.7,0.0,0.0,106.5,436.8,34.0,0.0,7.6,586.2,-6.3
2024-12-23 04:00:00+00:00,72.0,463.2,199.2,0.0,0.0,107.3,386.2,34.0,0.0,7.6,653.1,-5.9
2024-12-23 05:00:00+00:00,72.0,462.2,199.2,0.0,0.0,144.60000000000002,394.3,34.0,0.0,7.6,632.1,224.4
2024-12-23 06:00:00+00:00,71.2,434.1,199.2,0.0,0.0,177.1,482.79999999999995,34.0,10.4,8.4,690.6,257.2
2024-12-23 07:00:00+00:00,70.0,412.3,196.9,0.0,0.0,197.7,531.0,34.0,15.7,8.4,684.2,257.3
2024-12-23 08:00:00+00:00,71.2,397.9,195.7,0.0,0.0,191.3,670.8,34.0,31.3,8.4,549.9,257.5
2024-12-23 09:00:00+00:00,71.2,396.8,195.7,0.0,0.0,152.1,555.0,34.0,33.6,8.4,651.4,257.40000000000003
2024-12-23 10:00:00+00:00,72.0,397.1,196.1,0.0,0.0,132.2,576.4,34.0,37.8,8.0,617.8,257.4
2024-12-23 11:00:00+00:00,72.0,396.6,197.6,0.0,0.0,146.0,697.3,34.4,37.7,8.4,628.6,257.3
2024-12-23 12:00:00+00:00,72.0,397.1,197.2,0.0,0.0,151.7,738.1,34.4,37.300000000000004,8.8,636.3,257.3
2024-12-23 13:00:00+00:00,72.0,406.2,196.2,0.0,0.0,158.0,727.1,34.8,26.2,8.4,634.4,257.1
2024-12-23 14:00:00+00:00,72.0,448.4,195.29999999999998,0.0,0.0,169.6,903.2,34.8,18.299999999999997,8.4,628.8,257.0
2024-12-23 15:00:00+00:00,72.0,448.0,195.29999999999998,0.0,0.0,194.5,934.0,34.4,14.1,8.4,598.6,256.9
2024-12-23 16:00:00+00:00,72.0,529.4,195.29999999999998,0.0,0.0,215.6,843.0,34.8,0.0,8.4,653.1,256.8
2024-12-23 17:00:00+00:00,72.0,541.3,196.0,0.0,0.0,211.7,788.3,34.4,0.0,8.4,661.8,256.8
2024-12-23 18:00:00+00:00,72.4,541.7,197.9,0.0,0.0,209.5,788.1,34.8,0.0,8.4,632.4,256.8
2024-12-23 19:00:00+00:00,71.2,542.1999999999999,196.4,0.0,0.0,207.5,770.3,34.4,0.0,8.4,549.8,256.8
2024-12-23 20:00:00+00:00,72.4,542.1,195.5,0.0,0.0,169.1,747.9,34.4,0.0,8.4,503.79999999999995,256.8
2024-12-23 21:00:00+00:00,72.4,543.3,195.9,0.0,0.0,152.8,614.2,34.4,0.0,8.4,480.0,256.7
2024-12-23 22:00:00+00:00,72.4,530.0,195.7,0.0,0.0,132.9,560.7,34.4,0.0,8.4,446.3,95.7
2024-12-23 23:00:00+00:00,72.0,524.8,195.6,0.0,0.0,123.8,551.6,33.6,0.0,8.8,495.9,-3.5
2024-12-24 00:00:00+00:00,72.0,525.0,196.2,0.0,0.0,96.4,497.4,34.0,0.0,8.8,511.9,-131.9
2024-12-24 01:00:00+00:00,72.4,525.3,195.39999999999998,0.0,0.0,96.4,460.3,33.6,0.0,7.2,487.7,-131.7
2024-12-24 02:00:00+00:00,72.0,524.8,195.6,0.0,0.0,95.4,445.5,32.4,0.0,6.8,525.4,-131.7
